layer,topic-id,topic-code,topic-name,lesson-path,source-path
87,3134,MML.7.2.6,Singular Value Decomposition and the Pseudoinverse Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Lessons/7.2.6. Singular Value Decomposition and the Pseudoinverse Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Source/7.2.6. Singular Value Decomposition and the Pseudoinverse Matrix
77,2166,MML.8.1.1,The Least-Squares Solution of a Linear System (Without Collinearity),vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.1. Linear Least-Squares Problems/Lessons/8.1.1. The Least-Squares Solution of a Linear System (Without Collinearity).md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.1. Linear Least-Squares Problems/Source/8.1.1. The Least-Squares Solution of a Linear System (Without Collinearity)
79,2167,MML.8.1.2,The Least-Squares Solution of a Linear System (With Collinearity),vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.1. Linear Least-Squares Problems/Lessons/8.1.2. The Least-Squares Solution of a Linear System (With Collinearity).md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.1. Linear Least-Squares Problems/Source/8.1.2. The Least-Squares Solution of a Linear System (With Collinearity)
78,2169,MML.8.2.1,Linear Regression With Matrices,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.2. Linear Regression/Lessons/8.2.1. Linear Regression With Matrices.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.2. Linear Regression/Source/8.2.1. Linear Regression With Matrices
79,2170,MML.8.2.2,Polynomial Regression With Matrices,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.2. Linear Regression/Lessons/8.2.2. Polynomial Regression With Matrices.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.2. Linear Regression/Source/8.2.2. Polynomial Regression With Matrices
79,2171,MML.8.2.3,Multiple Linear Regression With Matrices,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.2. Linear Regression/Lessons/8.2.3. Multiple Linear Regression With Matrices.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.2. Linear Regression/Source/8.2.3. Multiple Linear Regression With Matrices
80,3775,MML.8.3.1,Introduction to Principal Component Analysis,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.3. Principal Component Analysis/Lessons/8.3.1. Introduction to Principal Component Analysis.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.3. Principal Component Analysis/Source/8.3.1. Introduction to Principal Component Analysis
81,3945,MML.8.3.2,Computing Principal Components,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.3. Principal Component Analysis/Lessons/8.3.2. Computing Principal Components.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.3. Principal Component Analysis/Source/8.3.2. Computing Principal Components
87,3946,MML.8.3.3,The Connection Between PCA and SVD,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.3. Principal Component Analysis/Lessons/8.3.3. The Connection Between PCA and SVD.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.3. Principal Component Analysis/Source/8.3.3. The Connection Between PCA and SVD
88,5289,MML.8.3.4,Feature Extraction Using PCA,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.3. Principal Component Analysis/Lessons/8.3.4. Feature Extraction Using PCA.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/8. Applications of Linear Algebra/8.3. Principal Component Analysis/Source/8.3.4. Feature Extraction Using PCA
70,1896,MML.9.1.1,Ellipsoids,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Lessons/9.1.1. Ellipsoids.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Source/9.1.1. Ellipsoids
71,1892,MML.9.1.2,Hyperboloids,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Lessons/9.1.2. Hyperboloids.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Source/9.1.2. Hyperboloids
71,1893,MML.9.1.3,Paraboloids,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Lessons/9.1.3. Paraboloids.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Source/9.1.3. Paraboloids
71,1894,MML.9.1.4,Elliptic Cones,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Lessons/9.1.4. Elliptic Cones.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Source/9.1.4. Elliptic Cones
71,1895,MML.9.1.5,Cylinders,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Lessons/9.1.5. Cylinders.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Source/9.1.5. Cylinders
72,4208,MML.9.1.6,Intersections of Lines and Planes With Surfaces,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Lessons/9.1.6. Intersections of Lines and Planes With Surfaces.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Source/9.1.6. Intersections of Lines and Planes With Surfaces
72,1898,MML.9.1.7,Identifying Quadric Surfaces,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Lessons/9.1.7. Identifying Quadric Surfaces.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.1. Quadric Surfaces and Cylinders/Source/9.1.7. Identifying Quadric Surfaces
69,1899,MML.9.2.1,The Domain of a Multivariable Function,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.1. The Domain of a Multivariable Function.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.1. The Domain of a Multivariable Function
70,1900,MML.9.2.2,Level Curves,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.2. Level Curves.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.2. Level Curves
73,1978,MML.9.2.3,Level Surfaces,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.3. Level Surfaces.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.3. Level Surfaces
70,1931,MML.9.2.4,Limits and Continuity of Multivariable Functions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.4. Limits and Continuity of Multivariable Functions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.4. Limits and Continuity of Multivariable Functions
71,1929,MML.9.2.5,Introduction to Partial Derivatives,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.5. Introduction to Partial Derivatives.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.5. Introduction to Partial Derivatives
72,4096,MML.9.2.6,Computing Partial Derivatives Using the Rules of Differentiation,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.6. Computing Partial Derivatives Using the Rules of Differentiation.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.6. Computing Partial Derivatives Using the Rules of Differentiation
73,1955,MML.9.2.7,Geometric Interpretations of Partial Derivatives,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.7. Geometric Interpretations of Partial Derivatives.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.7. Geometric Interpretations of Partial Derivatives
73,1932,MML.9.2.8,Partial Differentiability of Multivariable Functions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.8. Partial Differentiability of Multivariable Functions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.8. Partial Differentiability of Multivariable Functions
75,1933,MML.9.2.9,Higher-Order Partial Derivatives,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.9. Higher-Order Partial Derivatives.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.9. Higher-Order Partial Derivatives
76,1957,MML.9.2.10,Equality of Mixed Partial Derivatives,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.10. Equality of Mixed Partial Derivatives.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.10. Equality of Mixed Partial Derivatives
73,1980,MML.9.2.11,Tangent Planes to Surfaces,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.11. Tangent Planes to Surfaces.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.11. Tangent Planes to Surfaces
75,1937,MML.9.2.12,Linearization of Multivariable Functions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.12. Linearization of Multivariable Functions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.12. Linearization of Multivariable Functions
73,3173,MML.9.2.13,The Multivariable Chain Rule,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Lessons/9.2.13. The Multivariable Chain Rule.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.2. Partial Derivatives/Source/9.2.13. The Multivariable Chain Rule
62,1737,MML.9.3.1,The Domain of a Vector-Valued Function,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Lessons/9.3.1. The Domain of a Vector-Valued Function.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Source/9.3.1. The Domain of a Vector-Valued Function
68,1792,MML.9.3.2,Tangent Vectors and Tangent Lines to Curves,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Lessons/9.3.2. Tangent Vectors and Tangent Lines to Curves.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Source/9.3.2. Tangent Vectors and Tangent Lines to Curves
74,1934,MML.9.3.3,The Gradient Vector,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Lessons/9.3.3. The Gradient Vector.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Source/9.3.3. The Gradient Vector
75,1939,MML.9.3.4,The Gradient as a Normal Vector,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Lessons/9.3.4. The Gradient as a Normal Vector.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Source/9.3.4. The Gradient as a Normal Vector
75,1938,MML.9.3.5,Directional Derivatives,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Lessons/9.3.5. Directional Derivatives.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Source/9.3.5. Directional Derivatives
75,1936,MML.9.3.6,The Multivariable Chain Rule in Vector Form,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Lessons/9.3.6. The Multivariable Chain Rule in Vector Form.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Source/9.3.6. The Multivariable Chain Rule in Vector Form
78,5527,MML.9.3.7,Gradients With Respect to a Variable Subset,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Lessons/9.3.7. Gradients With Respect to a Variable Subset.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.3. Vector-Valued Functions/Source/9.3.7. Gradients With Respect to a Variable Subset
73,1999,MML.9.4.1,The Jacobian,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Lessons/9.4.1. The Jacobian.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Source/9.4.1. The Jacobian
74,4149,MML.9.4.2,The Inverse Function Theorem,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Lessons/9.4.2. The Inverse Function Theorem.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Source/9.4.2. The Inverse Function Theorem
75,2058,MML.9.4.3,The Jacobian of a Three-Dimensional Transformation,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Lessons/9.4.3. The Jacobian of a Three-Dimensional Transformation.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Source/9.4.3. The Jacobian of a Three-Dimensional Transformation
76,4169,MML.9.4.4,The Derivative of a Multivariable Function,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Lessons/9.4.4. The Derivative of a Multivariable Function.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Source/9.4.4. The Derivative of a Multivariable Function
77,2824,MML.9.4.5,The Second Derivative of a Multivariable Function,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Lessons/9.4.5. The Second Derivative of a Multivariable Function.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Source/9.4.5. The Second Derivative of a Multivariable Function
78,4171,MML.9.4.6,Second-Degree Taylor Polynomials of Multivariable Functions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Lessons/9.4.6. Second-Degree Taylor Polynomials of Multivariable Functions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.4. Differentiation/Source/9.4.6. Second-Degree Taylor Polynomials of Multivariable Functions
77,5845,MML.9.5.1,Total and Tensor Derivatives,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.5. Matrix Calculus/Lessons/9.5.1. Total and Tensor Derivatives.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.5. Matrix Calculus/Source/9.5.1. Total and Tensor Derivatives
78,5868,MML.9.5.2,The Chain Rule for Total Derivatives,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.5. Matrix Calculus/Lessons/9.5.2. The Chain Rule for Total Derivatives.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.5. Matrix Calculus/Source/9.5.2. The Chain Rule for Total Derivatives
79,5536,MML.9.5.3,Vector Gradients,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.5. Matrix Calculus/Lessons/9.5.3. Vector Gradients.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.5. Matrix Calculus/Source/9.5.3. Vector Gradients
80,6007,MML.9.5.4,Further Vector Gradients,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.5. Matrix Calculus/Lessons/9.5.4. Further Vector Gradients.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.5. Matrix Calculus/Source/9.5.4. Further Vector Gradients
81,5869,MML.9.5.5,Matrix Gradients,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.5. Matrix Calculus/Lessons/9.5.5. Matrix Gradients.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.5. Matrix Calculus/Source/9.5.5. Matrix Gradients
66,3697,MML.9.6.1,Partitions of Intervals,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Lessons/9.6.1. Partitions of Intervals.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Source/9.6.1. Partitions of Intervals
71,3698,MML.9.6.2,Calculating Double Summations Over Partitions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Lessons/9.6.2. Calculating Double Summations Over Partitions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Source/9.6.2. Calculating Double Summations Over Partitions
70,2613,MML.9.6.3,Approximating Volumes Using Lower Riemann Sums,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Lessons/9.6.3. Approximating Volumes Using Lower Riemann Sums.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Source/9.6.3. Approximating Volumes Using Lower Riemann Sums
70,2614,MML.9.6.4,Approximating Volumes Using Upper Riemann Sums,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Lessons/9.6.4. Approximating Volumes Using Upper Riemann Sums.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Source/9.6.4. Approximating Volumes Using Upper Riemann Sums
71,2615,MML.9.6.5,Lower Riemann Sums Over General Rectangular Partitions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Lessons/9.6.5. Lower Riemann Sums Over General Rectangular Partitions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Source/9.6.5. Lower Riemann Sums Over General Rectangular Partitions
71,3696,MML.9.6.6,Upper Riemann Sums Over General Rectangular Partitions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Lessons/9.6.6. Upper Riemann Sums Over General Rectangular Partitions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Source/9.6.6. Upper Riemann Sums Over General Rectangular Partitions
72,1990,MML.9.6.7,Defining Double Integrals Using Lower and Upper Riemann Sums,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Lessons/9.6.7. Defining Double Integrals Using Lower and Upper Riemann Sums.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.6. Approximating Volumes With Riemann Sums/Source/9.6.7. Defining Double Integrals Using Lower and Upper Riemann Sums
71,1992,MML.9.7.1,Double Integrals Over Rectangular Domains,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Lessons/9.7.1. Double Integrals Over Rectangular Domains.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Source/9.7.1. Double Integrals Over Rectangular Domains
72,2616,MML.9.7.2,Double Integrals Over Non-Rectangular Domains,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Lessons/9.7.2. Double Integrals Over Non-Rectangular Domains.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Source/9.7.2. Double Integrals Over Non-Rectangular Domains
73,2000,MML.9.7.3,Properties of Double Integrals,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Lessons/9.7.3. Properties of Double Integrals.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Source/9.7.3. Properties of Double Integrals
68,1979,MML.9.7.4,Type I and II Regions in Two-Dimensional Space,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Lessons/9.7.4. Type I and II Regions in Two-Dimensional Space.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Source/9.7.4. Type I and II Regions in Two-Dimensional Space
74,2151,MML.9.7.5,Double Integrals Over Type I Regions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Lessons/9.7.5. Double Integrals Over Type I Regions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Source/9.7.5. Double Integrals Over Type I Regions
75,2152,MML.9.7.6,Double Integrals Over Type II Regions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Lessons/9.7.6. Double Integrals Over Type II Regions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.7. Double Integrals/Source/9.7.6. Double Integrals Over Type II Regions
79,1945,MML.9.8.1,Global vs. Local Extrema and Critical Points of Multivariable Functions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Lessons/9.8.1. Global vs. Local Extrema and Critical Points of Multivariable Functions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Source/9.8.1. Global vs. Local Extrema and Critical Points of Multivariable Functions
80,1944,MML.9.8.2,The Second Partial Derivatives Test,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Lessons/9.8.2. The Second Partial Derivatives Test.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Source/9.8.2. The Second Partial Derivatives Test
81,1947,MML.9.8.3,Calculating Global Extrema of Multivariable Functions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Lessons/9.8.3. Calculating Global Extrema of Multivariable Functions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Source/9.8.3. Calculating Global Extrema of Multivariable Functions
80,1948,MML.9.8.4,Lagrange Multipliers With One Constraint,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Lessons/9.8.4. Lagrange Multipliers With One Constraint.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Source/9.8.4. Lagrange Multipliers With One Constraint
81,3380,MML.9.8.5,Lagrange Multipliers With Multiple Constraints,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Lessons/9.8.5. Lagrange Multipliers With Multiple Constraints.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Source/9.8.5. Lagrange Multipliers With Multiple Constraints
81,4164,MML.9.8.6,Optimizing Multivariable Functions Using Lagrange Multipliers,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Lessons/9.8.6. Optimizing Multivariable Functions Using Lagrange Multipliers.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/9. Multivariable Calculus/9.8. Optimization/Source/9.8.6. Optimizing Multivariable Functions Using Lagrange Multipliers
69,971,MML.10.1.1,Extending the Law of Total Probability,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.1. Probability/Lessons/10.1.1. Extending the Law of Total Probability.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.1. Probability/Source/10.1.1. Extending the Law of Total Probability
69,3272,MML.10.1.2,Bayes' Theorem,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.1. Probability/Lessons/10.1.2. Bayes' Theorem.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.1. Probability/Source/10.1.2. Bayes' Theorem
70,3286,MML.10.1.3,Extending Bayes' Theorem,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.1. Probability/Lessons/10.1.3. Extending Bayes' Theorem.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.1. Probability/Source/10.1.3. Extending Bayes' Theorem
70,1347,MML.10.2.1,Probability Density Functions of Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Lessons/10.2.1. Probability Density Functions of Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Source/10.2.1. Probability Density Functions of Continuous Random Variables
71,4043,MML.10.2.2,Calculating Probabilities With Continuous Random Variables,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Lessons/10.2.2. Calculating Probabilities With Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/10. Probability & Random Variables/10.2. Random Variables/Source/10.2.2. Calculating Probabilities With Continuous Random Variables
