role,layer,course,topic-id,topic-number,topic-name,md-path,src-path,local-md-path,local-src-path,assignment
prerequisite,24,MF1,380,7.1.1,Writing Radical Expressions Using Fractional Exponents,vault/MA/Mathematical-Foundations/MF1/7. Radical & Rational Expressions/7.1. Radical Expressions/Lessons/7.1.1. Writing Radical Expressions Using Fractional Exponents.md,vault/MA/Mathematical-Foundations/MF1/7. Radical & Rational Expressions/7.1. Radical Expressions/Source/7.1.1. Writing Radical Expressions Using Fractional Exponents,253/M-2/OHW-3/Prerequisites/Writing Radical Expressions Using Fractional Exponents - 380.md;253/M-3/OHW-4/Prerequisites/Writing Radical Expressions Using Fractional Exponents - 380.md;253/M-3/OHW-5/Prerequisites/Writing Radical Expressions Using Fractional Exponents - 380.md;253/M-4/OHW-9/Prerequisites/Writing Radical Expressions Using Fractional Exponents - 380.md,253/M-2/OHW-3/Source/Writing Radical Expressions Using Fractional Exponents - 380;253/M-3/OHW-4/Source/Writing Radical Expressions Using Fractional Exponents - 380;253/M-3/OHW-5/Source/Writing Radical Expressions Using Fractional Exponents - 380;253/M-4/OHW-9/Source/Writing Radical Expressions Using Fractional Exponents - 380,M-2/OHW-3;M-3/OHW-4;M-3/OHW-5;M-4/OHW-9
prerequisite,24,MF1,371,11.1.7,Multiplying Binomials,vault/MA/Mathematical-Foundations/MF1/11. Polynomials/11.1. Polynomials/Lessons/11.1.7. Multiplying Binomials.md,vault/MA/Mathematical-Foundations/MF1/11. Polynomials/11.1. Polynomials/Source/11.1.7. Multiplying Binomials,253/M-2/OHW-2/Prerequisites/Multiplying Binomials - 371.md;253/M-4/OHW-8/Prerequisites/Multiplying Binomials - 371.md,253/M-2/OHW-2/Source/Multiplying Binomials - 371;253/M-4/OHW-8/Source/Multiplying Binomials - 371,M-2/OHW-2;M-4/OHW-8
prerequisite,25,MF1,3756,7.1.9,Adding and Subtracting Radical Expressions,vault/MA/Mathematical-Foundations/MF1/7. Radical & Rational Expressions/7.1. Radical Expressions/Lessons/7.1.9. Adding and Subtracting Radical Expressions.md,vault/MA/Mathematical-Foundations/MF1/7. Radical & Rational Expressions/7.1. Radical Expressions/Source/7.1.9. Adding and Subtracting Radical Expressions,253/M-1/UQ-1/Prerequisites/Adding and Subtracting Radical Expressions - 3756.md,253/M-1/UQ-1/Source/Adding and Subtracting Radical Expressions - 3756,M-1/UQ-1
prerequisite,25,MF1,165,8.1.11,Piecewise Functions,vault/MA/Mathematical-Foundations/MF1/8. Functions/8.1. Functions/Lessons/8.1.11. Piecewise Functions.md,vault/MA/Mathematical-Foundations/MF1/8. Functions/8.1. Functions/Source/8.1.11. Piecewise Functions,253/M-2/OHW-3/Prerequisites/Piecewise Functions - 165.md;253/M-3/OHW-4/Prerequisites/Piecewise Functions - 165.md,253/M-2/OHW-3/Source/Piecewise Functions - 165;253/M-3/OHW-4/Source/Piecewise Functions - 165,M-2/OHW-3;M-3/OHW-4
prerequisite,25,MF1,2275,11.1.11,The Difference of Squares Formula,vault/MA/Mathematical-Foundations/MF1/11. Polynomials/11.1. Polynomials/Lessons/11.1.11. The Difference of Squares Formula.md,vault/MA/Mathematical-Foundations/MF1/11. Polynomials/11.1. Polynomials/Source/11.1.11. The Difference of Squares Formula,253/M-1/UQ-1/Prerequisites/The Difference of Squares Formula - 2275.md;253/M-1/WHW-1/Prerequisites/The Difference of Squares Formula - 2275.md,253/M-1/UQ-1/Source/The Difference of Squares Formula - 2275;253/M-1/WHW-1/Source/The Difference of Squares Formula - 2275,M-1/UQ-1;M-1/WHW-1
prerequisite,25,MF2,667,7.2.1,Arithmetic Sequences,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.2. Arithmetic Sequences/Lessons/7.2.1. Arithmetic Sequences.md,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.2. Arithmetic Sequences/Source/7.2.1. Arithmetic Sequences,253/M-2/OHW-2/Prerequisites/Arithmetic Sequences - 667.md;253/M-2/WHW-2/Prerequisites/Arithmetic Sequences - 667.md,253/M-2/OHW-2/Source/Arithmetic Sequences - 667;253/M-2/WHW-2/Source/Arithmetic Sequences - 667,M-2/OHW-2;M-2/WHW-2
prerequisite,25,MF2,3710,14.3.3,Factorials in Variable Expressions,vault/MA/Mathematical-Foundations/MF2/14. Probability & Combinatorics/14.3. Combinatorics/Lessons/14.3.3. Factorials in Variable Expressions.md,vault/MA/Mathematical-Foundations/MF2/14. Probability & Combinatorics/14.3. Combinatorics/Source/14.3.3. Factorials in Variable Expressions,253/M-2/OHW-2/Prerequisites/Factorials in Variable Expressions - 3710.md;253/M-3/OHW-6/Prerequisites/Factorials in Variable Expressions - 3710.md;253/M-4/OHW-7/Prerequisites/Factorials in Variable Expressions - 3710.md;253/M-4/OHW-8/Prerequisites/Factorials in Variable Expressions - 3710.md;253/M-4/OHW-9/Prerequisites/Factorials in Variable Expressions - 3710.md,253/M-2/OHW-2/Source/Factorials in Variable Expressions - 3710;253/M-3/OHW-6/Source/Factorials in Variable Expressions - 3710;253/M-4/OHW-7/Source/Factorials in Variable Expressions - 3710;253/M-4/OHW-8/Source/Factorials in Variable Expressions - 3710;253/M-4/OHW-9/Source/Factorials in Variable Expressions - 3710,M-2/OHW-2;M-3/OHW-6;M-4/OHW-7;M-4/OHW-8;M-4/OHW-9
prerequisite,26,MF1,370,11.2.5,Factoring Differences of Squares,vault/MA/Mathematical-Foundations/MF1/11. Polynomials/11.2. Factoring Polynomials/Lessons/11.2.5. Factoring Differences of Squares.md,vault/MA/Mathematical-Foundations/MF1/11. Polynomials/11.2. Factoring Polynomials/Source/11.2.5. Factoring Differences of Squares,253/M-1/UQ-1/Prerequisites/Factoring Differences of Squares - 370.md;253/M-1/WHW-1/Prerequisites/Factoring Differences of Squares - 370.md,253/M-1/UQ-1/Source/Factoring Differences of Squares - 370;253/M-1/WHW-1/Source/Factoring Differences of Squares - 370,M-1/UQ-1;M-1/WHW-1
prerequisite,26,MF2,668,7.2.3,The Nth Term of an Arithmetic Sequence,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.2. Arithmetic Sequences/Lessons/7.2.3. The Nth Term of an Arithmetic Sequence.md,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.2. Arithmetic Sequences/Source/7.2.3. The Nth Term of an Arithmetic Sequence,253/M-2/OHW-2/Prerequisites/The Nth Term of an Arithmetic Sequence - 668.md;253/M-2/WHW-2/Prerequisites/The Nth Term of an Arithmetic Sequence - 668.md,253/M-2/OHW-2/Source/The Nth Term of an Arithmetic Sequence - 668;253/M-2/WHW-2/Source/The Nth Term of an Arithmetic Sequence - 668,M-2/OHW-2;M-2/WHW-2
prerequisite,26,MF2,1818,7.3.2,The Recursive Formula for a Geometric Sequence,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.3. Geometric Sequences/Lessons/7.3.2. The Recursive Formula for a Geometric Sequence.md,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.3. Geometric Sequences/Source/7.3.2. The Recursive Formula for a Geometric Sequence,253/M-2/WHW-2/Prerequisites/The Recursive Formula for a Geometric Sequence - 1818.md,253/M-2/WHW-2/Source/The Recursive Formula for a Geometric Sequence - 1818,M-2/WHW-2
prerequisite,26,MF2,461,11.1.1,The Finite Limit of a Function,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.1. Estimating Limits from Graphs/Lessons/11.1.1. The Finite Limit of a Function.md,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.1. Estimating Limits from Graphs/Source/11.1.1. The Finite Limit of a Function,253/M-1/UQ-1/Prerequisites/The Finite Limit of a Function - 461.md,253/M-1/UQ-1/Source/The Finite Limit of a Function - 461,M-1/UQ-1
prerequisite,27,MF1,1428,10.1.5,The Power of Quotient Rule With Algebraic Expressions,vault/MA/Mathematical-Foundations/MF1/10. Exponential Functions/10.1. Rules of Exponents/Lessons/10.1.5. The Power of Quotient Rule With Algebraic Expressions.md,vault/MA/Mathematical-Foundations/MF1/10. Exponential Functions/10.1. Rules of Exponents/Source/10.1.5. The Power of Quotient Rule With Algebraic Expressions,253/M-2/OHW-2/Prerequisites/The Power of Quotient Rule With Algebraic Expressions - 1428.md,253/M-2/OHW-2/Source/The Power of Quotient Rule With Algebraic Expressions - 1428,M-2/OHW-2
prerequisite,27,MF2,6185,6.4.3,Further Rationalizing Denominators of Algebraic Expressions,vault/MA/Mathematical-Foundations/MF2/6. Radical & Rational Functions/6.4. Radical Expressions/Lessons/6.4.3. Further Rationalizing Denominators of Algebraic Expressions.md,vault/MA/Mathematical-Foundations/MF2/6. Radical & Rational Functions/6.4. Radical Expressions/Source/6.4.3. Further Rationalizing Denominators of Algebraic Expressions,253/M-1/UQ-1/Prerequisites/Further Rationalizing Denominators of Algebraic Expressions - 6185.md,253/M-1/UQ-1/Source/Further Rationalizing Denominators of Algebraic Expressions - 6185,M-1/UQ-1
prerequisite,27,MF2,680,7.3.3,The Nth Term of a Geometric Sequence,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.3. Geometric Sequences/Lessons/7.3.3. The Nth Term of a Geometric Sequence.md,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.3. Geometric Sequences/Source/7.3.3. The Nth Term of a Geometric Sequence,253/M-2/OHW-2/Prerequisites/The Nth Term of a Geometric Sequence - 680.md;253/M-2/OHW-3/Prerequisites/The Nth Term of a Geometric Sequence - 680.md;253/M-2/WHW-2/Prerequisites/The Nth Term of a Geometric Sequence - 680.md,253/M-2/OHW-2/Source/The Nth Term of a Geometric Sequence - 680;253/M-2/OHW-3/Source/The Nth Term of a Geometric Sequence - 680;253/M-2/WHW-2/Source/The Nth Term of a Geometric Sequence - 680,M-2/OHW-2;M-2/OHW-3;M-2/WHW-2
prerequisite,27,MF2,472,11.1.2,The Left and Right-Sided Limits of a Function,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.1. Estimating Limits from Graphs/Lessons/11.1.2. The Left and Right-Sided Limits of a Function.md,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.1. Estimating Limits from Graphs/Source/11.1.2. The Left and Right-Sided Limits of a Function,253/M-1/UQ-1/Prerequisites/The Left and Right-Sided Limits of a Function - 472.md,253/M-1/UQ-1/Source/The Left and Right-Sided Limits of a Function - 472,M-1/UQ-1
prerequisite,28,MF1,1417,10.1.6,Combining the Rules of Exponents With Algebraic Expressions,vault/MA/Mathematical-Foundations/MF1/10. Exponential Functions/10.1. Rules of Exponents/Lessons/10.1.6. Combining the Rules of Exponents With Algebraic Expressions.md,vault/MA/Mathematical-Foundations/MF1/10. Exponential Functions/10.1. Rules of Exponents/Source/10.1.6. Combining the Rules of Exponents With Algebraic Expressions,253/M-2/OHW-2/Prerequisites/Combining the Rules of Exponents With Algebraic Expressions - 1417.md;253/M-3/OHW-6/Prerequisites/Combining the Rules of Exponents With Algebraic Expressions - 1417.md;253/M-4/OHW-7/Prerequisites/Combining the Rules of Exponents With Algebraic Expressions - 1417.md;253/M-4/OHW-9/Prerequisites/Combining the Rules of Exponents With Algebraic Expressions - 1417.md,253/M-2/OHW-2/Source/Combining the Rules of Exponents With Algebraic Expressions - 1417;253/M-3/OHW-6/Source/Combining the Rules of Exponents With Algebraic Expressions - 1417;253/M-4/OHW-7/Source/Combining the Rules of Exponents With Algebraic Expressions - 1417;253/M-4/OHW-9/Source/Combining the Rules of Exponents With Algebraic Expressions - 1417,M-2/OHW-2;M-3/OHW-6;M-4/OHW-7;M-4/OHW-9
prerequisite,28,MF2,625,11.1.3,Finding the Existence of a Limit Using One-Sided Limits,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.1. Estimating Limits from Graphs/Lessons/11.1.3. Finding the Existence of a Limit Using One-Sided Limits.md,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.1. Estimating Limits from Graphs/Source/11.1.3. Finding the Existence of a Limit Using One-Sided Limits,253/M-1/UQ-1/Prerequisites/Finding the Existence of a Limit Using One-Sided Limits - 625.md,253/M-1/UQ-1/Source/Finding the Existence of a Limit Using One-Sided Limits - 625,M-1/UQ-1
prerequisite,29,MF1,4034,5.6.7,Further Solving Linear Inequalities,vault/MA/Mathematical-Foundations/MF1/5. Equations & Inequalities/5.6. Solving Linear Inequalities/Lessons/5.6.7. Further Solving Linear Inequalities.md,vault/MA/Mathematical-Foundations/MF1/5. Equations & Inequalities/5.6. Solving Linear Inequalities/Source/5.6.7. Further Solving Linear Inequalities,253/M-2/OHW-2/Prerequisites/Further Solving Linear Inequalities - 4034.md,253/M-2/OHW-2/Source/Further Solving Linear Inequalities - 4034,M-2/OHW-2
prerequisite,29,MF2,441,2.2.4,Factoring Sums and Differences of Cubes,vault/MA/Mathematical-Foundations/MF2/2. Polynomials/2.2. Factoring Polynomials/Lessons/2.2.4. Factoring Sums and Differences of Cubes.md,vault/MA/Mathematical-Foundations/MF2/2. Polynomials/2.2. Factoring Polynomials/Source/2.2.4. Factoring Sums and Differences of Cubes,253/M-1/UQ-1/Prerequisites/Factoring Sums and Differences of Cubes - 441.md;253/M-1/WHW-1/Prerequisites/Factoring Sums and Differences of Cubes - 441.md,253/M-1/UQ-1/Source/Factoring Sums and Differences of Cubes - 441;253/M-1/WHW-1/Source/Factoring Sums and Differences of Cubes - 441,M-1/UQ-1;M-1/WHW-1
prerequisite,29,MF2,685,7.3.6,Determining Indexes of Terms in Geometric Sequences,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.3. Geometric Sequences/Lessons/7.3.6. Determining Indexes of Terms in Geometric Sequences.md,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.3. Geometric Sequences/Source/7.3.6. Determining Indexes of Terms in Geometric Sequences,253/M-2/OHW-3/Prerequisites/Determining Indexes of Terms in Geometric Sequences - 685.md,253/M-2/OHW-3/Source/Determining Indexes of Terms in Geometric Sequences - 685,M-2/OHW-3
prerequisite,29,MF2,1716,11.2.1,"Limits of Power Functions, and the Constant Rule for Limits","vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.2. The Algebra of Limits/Lessons/11.2.1. Limits of Power Functions, and the Constant Rule for Limits.md","vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.2. The Algebra of Limits/Source/11.2.1. Limits of Power Functions, and the Constant Rule for Limits","253/M-1/UQ-1/Prerequisites/Limits of Power Functions, and the Constant Rule for Limits - 1716.md","253/M-1/UQ-1/Source/Limits of Power Functions, and the Constant Rule for Limits - 1716",M-1/UQ-1
prerequisite,29,MF3,779,1.2.1,Expressing an Arithmetic Series in Sigma Notation,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.2. Arithmetic Series/Lessons/1.2.1. Expressing an Arithmetic Series in Sigma Notation.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.2. Arithmetic Series/Source/1.2.1. Expressing an Arithmetic Series in Sigma Notation,253/M-2/OHW-3/Prerequisites/Expressing an Arithmetic Series in Sigma Notation - 779.md,253/M-2/OHW-3/Source/Expressing an Arithmetic Series in Sigma Notation - 779,M-2/OHW-3
prerequisite,30,MF2,2336,2.2.5,Factoring Biquadratic Expressions,vault/MA/Mathematical-Foundations/MF2/2. Polynomials/2.2. Factoring Polynomials/Lessons/2.2.5. Factoring Biquadratic Expressions.md,vault/MA/Mathematical-Foundations/MF2/2. Polynomials/2.2. Factoring Polynomials/Source/2.2.5. Factoring Biquadratic Expressions,253/M-1/UQ-1/Prerequisites/Factoring Biquadratic Expressions - 2336.md;253/M-1/WHW-1/Prerequisites/Factoring Biquadratic Expressions - 2336.md,253/M-1/UQ-1/Source/Factoring Biquadratic Expressions - 2336;253/M-1/WHW-1/Source/Factoring Biquadratic Expressions - 2336,M-1/UQ-1;M-1/WHW-1
prerequisite,30,MF2,1475,5.2.3,The Power Rule for Logarithms,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.2. The Laws of Logarithms/Lessons/5.2.3. The Power Rule for Logarithms.md,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.2. The Laws of Logarithms/Source/5.2.3. The Power Rule for Logarithms,253/M-2/OHW-2/Prerequisites/The Power Rule for Logarithms - 1475.md,253/M-2/OHW-2/Source/The Power Rule for Logarithms - 1475,M-2/OHW-2
prerequisite,30,MF2,1676,6.1.1,Simplifying Rational Expressions Using Polynomial Factorization,vault/MA/Mathematical-Foundations/MF2/6. Radical & Rational Functions/6.1. Rational Expressions/Lessons/6.1.1. Simplifying Rational Expressions Using Polynomial Factorization.md,vault/MA/Mathematical-Foundations/MF2/6. Radical & Rational Functions/6.1. Rational Expressions/Source/6.1.1. Simplifying Rational Expressions Using Polynomial Factorization,253/M-1/UQ-1/Prerequisites/Simplifying Rational Expressions Using Polynomial Factorization - 1676.md;253/M-1/WHW-1/Prerequisites/Simplifying Rational Expressions Using Polynomial Factorization - 1676.md,253/M-1/UQ-1/Source/Simplifying Rational Expressions Using Polynomial Factorization - 1676;253/M-1/WHW-1/Source/Simplifying Rational Expressions Using Polynomial Factorization - 1676,M-1/UQ-1;M-1/WHW-1
prerequisite,30,MF2,167,9.3.2,Negative Angles in the Coordinate Plane,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.2. Negative Angles in the Coordinate Plane.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.2. Negative Angles in the Coordinate Plane,253/M-2/OHW-3/Prerequisites/Negative Angles in the Coordinate Plane - 167.md,253/M-2/OHW-3/Source/Negative Angles in the Coordinate Plane - 167,M-2/OHW-3
prerequisite,30,MF2,1914,11.2.2,The Sum Rule for Limits,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.2. The Algebra of Limits/Lessons/11.2.2. The Sum Rule for Limits.md,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.2. The Algebra of Limits/Source/11.2.2. The Sum Rule for Limits,253/M-1/UQ-1/Prerequisites/The Sum Rule for Limits - 1914.md,253/M-1/UQ-1/Source/The Sum Rule for Limits - 1914,M-1/UQ-1
prerequisite,30,MF3,3764,1.1.3,The Special Case of the Binomial Theorem,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.1. The Binomial Theorem/Lessons/1.1.3. The Special Case of the Binomial Theorem.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.1. The Binomial Theorem/Source/1.1.3. The Special Case of the Binomial Theorem,253/M-5/OHW-10/Prerequisites/The Special Case of the Binomial Theorem - 3764.md,253/M-5/OHW-10/Source/The Special Case of the Binomial Theorem - 3764,M-5/OHW-10
prerequisite,30,MF3,1016,1.3.1,The Sum of a Finite Geometric Series,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Lessons/1.3.1. The Sum of a Finite Geometric Series.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Source/1.3.1. The Sum of a Finite Geometric Series,253/M-2/OHW-3/Prerequisites/The Sum of a Finite Geometric Series - 1016.md,253/M-2/OHW-3/Source/The Sum of a Finite Geometric Series - 1016,M-2/OHW-3
prerequisite,30,MF3,1017,1.3.3,Writing Geometric Series in Sigma Notation,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Lessons/1.3.3. Writing Geometric Series in Sigma Notation.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Source/1.3.3. Writing Geometric Series in Sigma Notation,253/M-2/OHW-3/Prerequisites/Writing Geometric Series in Sigma Notation - 1017.md,253/M-2/OHW-3/Source/Writing Geometric Series in Sigma Notation - 1017,M-2/OHW-3
prerequisite,31,MF1,2048,8.1.6,End Behavior of Functions,vault/MA/Mathematical-Foundations/MF1/8. Functions/8.1. Functions/Lessons/8.1.6. End Behavior of Functions.md,vault/MA/Mathematical-Foundations/MF1/8. Functions/8.1. Functions/Source/8.1.6. End Behavior of Functions,253/M-2/OHW-2/Prerequisites/End Behavior of Functions - 2048.md,253/M-2/OHW-2/Source/End Behavior of Functions - 2048,M-2/OHW-2
prerequisite,31,MF1,1628,8.1.10,Increasing and Decreasing Functions,vault/MA/Mathematical-Foundations/MF1/8. Functions/8.1. Functions/Lessons/8.1.10. Increasing and Decreasing Functions.md,vault/MA/Mathematical-Foundations/MF1/8. Functions/8.1. Functions/Source/8.1.10. Increasing and Decreasing Functions,253/M-2/OHW-2/Prerequisites/Increasing and Decreasing Functions - 1628.md,253/M-2/OHW-2/Source/Increasing and Decreasing Functions - 1628,M-2/OHW-2
prerequisite,31,MF2,1422,1.1.8,Solving Quadratic Equations with Leading Coefficients by Factoring,vault/MA/Mathematical-Foundations/MF2/1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.8. Solving Quadratic Equations with Leading Coefficients by Factoring.md,vault/MA/Mathematical-Foundations/MF2/1. Quadratics/1.1. Quadratic Equations/Source/1.1.8. Solving Quadratic Equations with Leading Coefficients by Factoring,253/M-1/UQ-1/Prerequisites/Solving Quadratic Equations with Leading Coefficients by Factoring - 1422.md,253/M-1/UQ-1/Source/Solving Quadratic Equations with Leading Coefficients by Factoring - 1422,M-1/UQ-1
prerequisite,31,MF2,428,2.2.3,Factoring Cubic Expressions by Grouping,vault/MA/Mathematical-Foundations/MF2/2. Polynomials/2.2. Factoring Polynomials/Lessons/2.2.3. Factoring Cubic Expressions by Grouping.md,vault/MA/Mathematical-Foundations/MF2/2. Polynomials/2.2. Factoring Polynomials/Source/2.2.3. Factoring Cubic Expressions by Grouping,253/M-1/UQ-1/Prerequisites/Factoring Cubic Expressions by Grouping - 428.md;253/M-1/WHW-1/Prerequisites/Factoring Cubic Expressions by Grouping - 428.md,253/M-1/UQ-1/Source/Factoring Cubic Expressions by Grouping - 428;253/M-1/WHW-1/Source/Factoring Cubic Expressions by Grouping - 428,M-1/UQ-1;M-1/WHW-1
prerequisite,31,MF2,1474,5.2.2,The Quotient Rule for Logarithms,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.2. The Laws of Logarithms/Lessons/5.2.2. The Quotient Rule for Logarithms.md,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.2. The Laws of Logarithms/Source/5.2.2. The Quotient Rule for Logarithms,253/M-2/OHW-2/Prerequisites/The Quotient Rule for Logarithms - 1474.md,253/M-2/OHW-2/Source/The Quotient Rule for Logarithms - 1474,M-2/OHW-2
prerequisite,31,MF3,1158,1.1.4,Approximating Values Using the Binomial Theorem,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.1. The Binomial Theorem/Lessons/1.1.4. Approximating Values Using the Binomial Theorem.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.1. The Binomial Theorem/Source/1.1.4. Approximating Values Using the Binomial Theorem,253/M-5/OHW-10/Prerequisites/Approximating Values Using the Binomial Theorem - 1158.md,253/M-5/OHW-10/Source/Approximating Values Using the Binomial Theorem - 1158,M-5/OHW-10
prerequisite,32,MF2,425,1.1.15,The Discriminant of a Quadratic Equation,vault/MA/Mathematical-Foundations/MF2/1. Quadratics/1.1. Quadratic Equations/Lessons/1.1.15. The Discriminant of a Quadratic Equation.md,vault/MA/Mathematical-Foundations/MF2/1. Quadratics/1.1. Quadratic Equations/Source/1.1.15. The Discriminant of a Quadratic Equation,253/M-1/UQ-1/Prerequisites/The Discriminant of a Quadratic Equation - 425.md,253/M-1/UQ-1/Source/The Discriminant of a Quadratic Equation - 425,M-1/UQ-1
prerequisite,32,MF2,30,5.2.4,Combining the Laws of Logarithms,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.2. The Laws of Logarithms/Lessons/5.2.4. Combining the Laws of Logarithms.md,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.2. The Laws of Logarithms/Source/5.2.4. Combining the Laws of Logarithms,253/M-2/OHW-2/Prerequisites/Combining the Laws of Logarithms - 30.md;253/M-4/OHW-8/Prerequisites/Combining the Laws of Logarithms - 30.md;253/M-4/OHW-9/Prerequisites/Combining the Laws of Logarithms - 30.md;253/M-5/OHW-10/Prerequisites/Combining the Laws of Logarithms - 30.md,253/M-2/OHW-2/Source/Combining the Laws of Logarithms - 30;253/M-4/OHW-8/Source/Combining the Laws of Logarithms - 30;253/M-4/OHW-9/Source/Combining the Laws of Logarithms - 30;253/M-5/OHW-10/Source/Combining the Laws of Logarithms - 30,M-2/OHW-2;M-4/OHW-8;M-4/OHW-9;M-5/OHW-10
prerequisite,32,MF2,3958,7.1.5,Properties of Finite Series,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.1. Introduction to Sequences/Lessons/7.1.5. Properties of Finite Series.md,vault/MA/Mathematical-Foundations/MF2/7. Sequences/7.1. Introduction to Sequences/Source/7.1.5. Properties of Finite Series,253/M-3/OHW-4/Prerequisites/Properties of Finite Series - 3958.md;253/M-3/OHW-5/Prerequisites/Properties of Finite Series - 3958.md,253/M-3/OHW-4/Source/Properties of Finite Series - 3958;253/M-3/OHW-5/Source/Properties of Finite Series - 3958,M-3/OHW-4;M-3/OHW-5
prerequisite,32,MF2,261,9.3.3,Coterminal Angles,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.3. Coterminal Angles.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.3. Coterminal Angles,253/M-2/OHW-3/Prerequisites/Coterminal Angles - 261.md,253/M-2/OHW-3/Source/Coterminal Angles - 261,M-2/OHW-3
prerequisite,32,MF2,37,11.2.4,The Power and Root Rules for Limits,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.2. The Algebra of Limits/Lessons/11.2.4. The Power and Root Rules for Limits.md,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.2. The Algebra of Limits/Source/11.2.4. The Power and Root Rules for Limits,253/M-1/UQ-1/Prerequisites/The Power and Root Rules for Limits - 37.md;253/M-1/WHW-1/Prerequisites/The Power and Root Rules for Limits - 37.md;253/M-2/OHW-2/Prerequisites/The Power and Root Rules for Limits - 37.md,253/M-1/UQ-1/Source/The Power and Root Rules for Limits - 37;253/M-1/WHW-1/Source/The Power and Root Rules for Limits - 37;253/M-2/OHW-2/Source/The Power and Root Rules for Limits - 37,M-1/UQ-1;M-1/WHW-1;M-2/OHW-2
prerequisite,32,MF3,477,9.1.1,Approximating Areas With the Left Riemann Sum,vault/MA/Mathematical-Foundations/MF3/9. Definite Integrals/9.1. Approximating Areas with Riemann Sums/Lessons/9.1.1. Approximating Areas With the Left Riemann Sum.md,vault/MA/Mathematical-Foundations/MF3/9. Definite Integrals/9.1. Approximating Areas with Riemann Sums/Source/9.1.1. Approximating Areas With the Left Riemann Sum,253/M-3/OHW-4/Prerequisites/Approximating Areas With the Left Riemann Sum - 477.md,253/M-3/OHW-4/Source/Approximating Areas With the Left Riemann Sum - 477,M-3/OHW-4
prerequisite,32,MF3,1281,9.1.2,Approximating Areas With the Right Riemann Sum,vault/MA/Mathematical-Foundations/MF3/9. Definite Integrals/9.1. Approximating Areas with Riemann Sums/Lessons/9.1.2. Approximating Areas With the Right Riemann Sum.md,vault/MA/Mathematical-Foundations/MF3/9. Definite Integrals/9.1. Approximating Areas with Riemann Sums/Source/9.1.2. Approximating Areas With the Right Riemann Sum,253/M-3/OHW-4/Prerequisites/Approximating Areas With the Right Riemann Sum - 1281.md,253/M-3/OHW-4/Source/Approximating Areas With the Right Riemann Sum - 1281,M-3/OHW-4
