role,layer,course,topic-id,topic-number,topic-name,md-path,src-path,local-md-path,local-src-path,assignment
lesson,226,MTH-212,212-M5-043,M5.43,Finding Frequency from Adjacent Antinode Spacing,212/M5/2026-07-31-HW-8/Lessons/Problem-3.md,,212/M5/2026-07-31-HW-8/Lessons/Problem-3.md,,M5/2026-07-31-HW-8
lesson,227,MTH-212,212-M5-044,M5.44,Finding String Tension from a Harmonic Frequency,212/M5/2026-07-31-HW-8/Lessons/Problem-4.md,,212/M5/2026-07-31-HW-8/Lessons/Problem-4.md,,M5/2026-07-31-HW-8
lesson,228,MTH-212,212-M5-045,M5.45,Deciding What Changes a Pendulum's Frequency,212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,,212/M5/2026-08-02-PQ-3/Lessons/Problem-1.md,,M5/2026-08-02-PQ-3
lesson,229,MTH-212,212-M5-046,M5.46,Convert an Intensity Ratio into a Decibel Change,212/M5/2026-08-02-PQ-3/Lessons/Problem-2.md,,212/M5/2026-08-02-PQ-3/Lessons/Problem-2.md,,M5/2026-08-02-PQ-3
lesson,230,MTH-212,212-M5-047,M5.47,Classifying Two-Source Interference from Path and Starting Phase,212/M5/2026-08-02-PQ-3/Lessons/Problem-3.md,,212/M5/2026-08-02-PQ-3/Lessons/Problem-3.md,,M5/2026-08-02-PQ-3
lesson,231,MTH-212,212-M5-048,M5.48,Deriving Wave Speed on a Load-Bearing Wire,212/M5/2026-08-02-PQ-3/Lessons/Problem-4.md,,212/M5/2026-08-02-PQ-3/Lessons/Problem-4.md,,M5/2026-08-02-PQ-3
lesson,232,MTH-212,212-M5-049,M5.49,Extreme Doppler Frequencies from a Rotating Source,212/M5/2026-08-02-PQ-3/Lessons/Problem-5.md,,212/M5/2026-08-02-PQ-3/Lessons/Problem-5.md,,M5/2026-08-02-PQ-3
lesson,233,MTH-212,212-M5-050,M5.50,Deciding Whether an SHM Oscillator Is Speeding Up or Slowing Down,212/M5/2026-08-03-Q-3/Lessons/shm-speeding-up-or-slowing-down.md,,212/M5/2026-08-03-Q-3/Lessons/shm-speeding-up-or-slowing-down.md,,M5/2026-08-03-Q-3
lesson,234,MTH-212,212-M5-051,M5.51,Scaling Wave Power and Intensity with Frequency and Amplitude,212/M5/2026-08-03-Q-3/Lessons/wave-power-intensity-scaling.md,,212/M5/2026-08-03-Q-3/Lessons/wave-power-intensity-scaling.md,,M5/2026-08-03-Q-3
lesson,235,MTH-212,212-M5-052,M5.52,Reflections at Fixed and Free Ends,212/M5/2026-08-03-Q-3/Lessons/fixed-free-end-reflection.md,,212/M5/2026-08-03-Q-3/Lessons/fixed-free-end-reflection.md,,M5/2026-08-03-Q-3
lesson,236,MTH-212,212-M6-001,M6.01,Screen Distance and Double-Slit Fringe Spacing,212/M6/2026-08-05-M6-1/Lessons/Problem-1.md,,212/M6/2026-08-05-M6-1/Lessons/Problem-1.md,,M6/2026-08-05-M6-1
lesson,237,MTH-212,212-M6-002,M6.02,How Screen Distance Changes Double-Slit Fringe Spacing,212/M6/2026-08-05-M6-1/Lessons/Problem-2.md,,212/M6/2026-08-05-M6-1/Lessons/Problem-2.md,,M6/2026-08-05-M6-1
lesson,238,MTH-212,212-M6-003,M6.03,Reading Path Difference from a Double-Slit Pattern,212/M6/2026-08-05-M6-1/Lessons/Problem-3.md,,212/M6/2026-08-05-M6-1/Lessons/Problem-3.md,,M6/2026-08-05-M6-1
lesson,239,MTH-212,212-M6-004,M6.04,Finding Wavelength From a Double-Slit Intensity Graph,212/M6/2026-08-05-M6-1/Lessons/Problem-4.md,,212/M6/2026-08-05-M6-1/Lessons/Problem-4.md,,M6/2026-08-05-M6-1
lesson,240,MTH-212,212-M6-005,M6.05,Finding Wavelength from a Diffraction-Grating Pattern,212/M6/2026-08-05-M6-1/Lessons/Problem-5.md,,212/M6/2026-08-05-M6-1/Lessons/Problem-5.md,,M6/2026-08-05-M6-1
lesson,241,MTH-212,212-M6-006,M6.06,Finding Slit Width from Adjacent Single-Slit Minima,212/M6/2026-08-06-M6-2/Lessons/Problem-1.md,,212/M6/2026-08-06-M6-2/Lessons/Problem-1.md,,M6/2026-08-06-M6-2
lesson,242,MTH-212,212-M6-007,M6.07,Finding Diffraction-Grating Line Density from Symmetric Fringes,212/M6/2026-08-06-M6-2/Lessons/Problem-2.md,,212/M6/2026-08-06-M6-2/Lessons/Problem-2.md,,M6/2026-08-06-M6-2
lesson,243,MTH-212,212-M6-008,M6.08,Counting Visible Diffraction-Grating Maxima on a Finite Screen,212/M6/2026-08-06-M6-2/Lessons/Problem-3.md,,212/M6/2026-08-06-M6-2/Lessons/Problem-3.md,,M6/2026-08-06-M6-2
lesson,244,MTH-212,212-M6-009,M6.09,Finding Screen Distance from a Single-Slit Diffraction Graph,212/M6/2026-08-06-M6-2/Lessons/Problem-4.md,,212/M6/2026-08-06-M6-2/Lessons/Problem-4.md,,M6/2026-08-06-M6-2
lesson,245,MTH-212,212-M6-010,M6.10,Estimating Secondary Bright Fringes in Single-Slit Diffraction,212/M6/2026-08-06-M6-2/Lessons/Problem-5.md,,212/M6/2026-08-06-M6-2/Lessons/Problem-5.md,,M6/2026-08-06-M6-2
lesson,246,MTH-212,212-M6-011,M6.11,Choosing a Slit Width for Clear Single-Slit Diffraction,212/M6/2026-08-09-HW-9/Lessons/Problem-1.md,,212/M6/2026-08-09-HW-9/Lessons/Problem-1.md,,M6/2026-08-09-HW-9
lesson,247,MTH-212,212-M6-012,M6.12,Finding Slit Width from the Central Diffraction Maximum,212/M6/2026-08-09-HW-9/Lessons/Problem-2.md,,212/M6/2026-08-09-HW-9/Lessons/Problem-2.md,,M6/2026-08-09-HW-9
lesson,248,MTH-212,212-M6-013,M6.13,Comparing Same-Side Single-Slit Minima,212/M6/2026-08-09-HW-9/Lessons/Problem-3.md,,212/M6/2026-08-09-HW-9/Lessons/Problem-3.md,,M6/2026-08-09-HW-9
lesson,249,MTH-212,212-M6-014,M6.14,Predicting Changes in Double-Slit Fringe Spacing,212/M6/2026-08-09-HW-9/Lessons/Problem-4.md,,212/M6/2026-08-09-HW-9/Lessons/Problem-4.md,,M6/2026-08-09-HW-9
lesson,250,MTH-212,212-M6-015,M6.15,Fitting More Double-Slit Fringes on a Fixed Screen,212/M6/2026-08-09-HW-9/Lessons/Problem-5.md,,212/M6/2026-08-09-HW-9/Lessons/Problem-5.md,,M6/2026-08-09-HW-9
lesson,251,MTH-212,212-M6-016,M6.16,Changing Slit Separation at a Fixed Fringe Angle,212/M6/2026-08-09-HW-9/Lessons/Problem-6.md,,212/M6/2026-08-09-HW-9/Lessons/Problem-6.md,,M6/2026-08-09-HW-9
lesson,252,MTH-212,212-M6-017,M6.17,Exact Diffraction-Grating Positions on a Screen,212/M6/2026-08-09-HW-9/Lessons/Problem-7.md,,212/M6/2026-08-09-HW-9/Lessons/Problem-7.md,,M6/2026-08-09-HW-9
lesson,253,MTH-212,212-M7-001,M7.01,Auditing Qualitative Optics Claims,212/M7/2026-08-12-HW-10/Lessons/Problem-1.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-1.md,,M7/2026-08-12-HW-10
lesson,254,MTH-212,212-M7-002,M7.02,Identifying a Material from Refraction,212/M7/2026-08-12-HW-10/Lessons/Problem-2.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-2.md,,M7/2026-08-12-HW-10
lesson,255,MTH-212,212-M7-003,M7.03,Choosing a Refracted Ray at a Boundary,212/M7/2026-08-12-HW-10/Lessons/Problem-3.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-3.md,,M7/2026-08-12-HW-10
lesson,256,MTH-212,212-M7-004,M7.04,Classifying a Plane-Mirror Image,212/M7/2026-08-12-HW-10/Lessons/Problem-4.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-4.md,,M7/2026-08-12-HW-10
lesson,257,MTH-212,212-M7-005,M7.05,Reading Thin-Lens Magnification to Identify the Image and Lens,212/M7/2026-08-12-HW-10/Lessons/Problem-5.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-5.md,,M7/2026-08-12-HW-10
lesson,258,MTH-212,212-M7-006,M7.06,Inferring Lens Type from a Magnified Image,212/M7/2026-08-12-HW-10/Lessons/Problem-6.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-6.md,,M7/2026-08-12-HW-10
lesson,259,MTH-212,212-M7-007,M7.07,Tracing a Parallel Ray Through a Converging Lens,212/M7/2026-08-12-HW-10/Lessons/Problem-7.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-7.md,,M7/2026-08-12-HW-10
lesson,260,MTH-212,212-M7-008,M7.08,Classifying Images Formed by Thin Lenses,212/M7/2026-08-12-HW-10/Lessons/Problem-8.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-8.md,,M7/2026-08-12-HW-10
lesson,261,MTH-212,212-M7-009,M7.09,Why Convex-Mirror Images Are Always Virtual,212/M7/2026-08-12-HW-10/Lessons/Problem-9.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-9.md,,M7/2026-08-12-HW-10
lesson,262,MTH-212,212-M7-010,M7.10,Classifying a Lens from a Ray Diagram,212/M7/2026-08-12-HW-10/Lessons/Problem-10.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-10.md,,M7/2026-08-12-HW-10
lesson,263,MTH-212,212-M7-011,M7.11,Solving the Thin-Lens Equation for Image Distance,212/M7/2026-08-12-HW-10/Lessons/Problem-11.md,,212/M7/2026-08-12-HW-10/Lessons/Problem-11.md,,M7/2026-08-12-HW-10
