topic-id,topic-code,topic-number,topic-name,unit,module,lesson-path,source-path,layer,nearest-integer-layer,course-map-index
1358,PCL.6.5.6,6.5.6,Shear and Stretch as Linear Transformations,6. Matrices,6.5. Linear Transformations,6. Matrices/6.5. Linear Transformations/Lessons/6.5.6. Shear and Stretch as Linear Transformations.md,6. Matrices/6.5. Linear Transformations/Source/6.5.6. Shear and Stretch as Linear Transformations,64,64,158
931,PCL.6.5.7,6.5.7,Right-Angle Rotations as Linear Transformations,6. Matrices,6.5. Linear Transformations,6. Matrices/6.5. Linear Transformations/Lessons/6.5.7. Right-Angle Rotations as Linear Transformations.md,6. Matrices/6.5. Linear Transformations/Source/6.5.7. Right-Angle Rotations as Linear Transformations,64,64,159
932,PCL.6.5.8,6.5.8,Rotations as Linear Transformations,6. Matrices,6.5. Linear Transformations,6. Matrices/6.5. Linear Transformations/Lessons/6.5.8. Rotations as Linear Transformations.md,6. Matrices/6.5. Linear Transformations/Source/6.5.8. Rotations as Linear Transformations,65,65,160
933,PCL.6.5.9,6.5.9,Combining Linear Transformations Using 2x2 Matrices,6. Matrices,6.5. Linear Transformations,6. Matrices/6.5. Linear Transformations/Lessons/6.5.9. Combining Linear Transformations Using 2x2 Matrices.md,6. Matrices/6.5. Linear Transformations/Source/6.5.9. Combining Linear Transformations Using 2x2 Matrices,66,66,161
988,PCL.6.5.10,6.5.10,Inverting Linear Transformations,6. Matrices,6.5. Linear Transformations,6. Matrices/6.5. Linear Transformations/Lessons/6.5.10. Inverting Linear Transformations.md,6. Matrices/6.5. Linear Transformations/Source/6.5.10. Inverting Linear Transformations,64,64,162
989,PCL.6.5.11,6.5.11,Area Scale Factors of Linear Transformations,6. Matrices,6.5. Linear Transformations,6. Matrices/6.5. Linear Transformations/Lessons/6.5.11. Area Scale Factors of Linear Transformations.md,6. Matrices/6.5. Linear Transformations/Source/6.5.11. Area Scale Factors of Linear Transformations,64,64,163
1351,PCL.6.5.12,6.5.12,Singular Linear Transformations in the Plane,6. Matrices,6.5. Linear Transformations,6. Matrices/6.5. Linear Transformations/Lessons/6.5.12. Singular Linear Transformations in the Plane.md,6. Matrices/6.5. Linear Transformations/Source/6.5.12. Singular Linear Transformations in the Plane,65,65,164
853,PCL.7.1.1,7.1.1,Introduction to Ellipses,7. Conic Sections,7.1. Ellipses as Conic Sections,7. Conic Sections/7.1. Ellipses as Conic Sections/Lessons/7.1.1. Introduction to Ellipses.md,7. Conic Sections/7.1. Ellipses as Conic Sections/Source/7.1.1. Introduction to Ellipses,39,39,165
848,PCL.7.1.2,7.1.2,Equations of Ellipses Centered at the Origin,7. Conic Sections,7.1. Ellipses as Conic Sections,7. Conic Sections/7.1. Ellipses as Conic Sections/Lessons/7.1.2. Equations of Ellipses Centered at the Origin.md,7. Conic Sections/7.1. Ellipses as Conic Sections/Source/7.1.2. Equations of Ellipses Centered at the Origin,45,45,166
849,PCL.7.1.3,7.1.3,Equations of Ellipses Centered at a General Point,7. Conic Sections,7.1. Ellipses as Conic Sections,7. Conic Sections/7.1. Ellipses as Conic Sections/Lessons/7.1.3. Equations of Ellipses Centered at a General Point.md,7. Conic Sections/7.1. Ellipses as Conic Sections/Source/7.1.3. Equations of Ellipses Centered at a General Point,46,46,167
852,PCL.7.1.4,7.1.4,Finding the Center and Axes of Ellipses by Completing the Square,7. Conic Sections,7.1. Ellipses as Conic Sections,7. Conic Sections/7.1. Ellipses as Conic Sections/Lessons/7.1.4. Finding the Center and Axes of Ellipses by Completing the Square.md,7. Conic Sections/7.1. Ellipses as Conic Sections/Source/7.1.4. Finding the Center and Axes of Ellipses by Completing the Square,47,47,168
850,PCL.7.1.5,7.1.5,Finding Intercepts of Ellipses,7. Conic Sections,7.1. Ellipses as Conic Sections,7. Conic Sections/7.1. Ellipses as Conic Sections/Lessons/7.1.5. Finding Intercepts of Ellipses.md,7. Conic Sections/7.1. Ellipses as Conic Sections/Source/7.1.5. Finding Intercepts of Ellipses,47,47,169
851,PCL.7.1.6,7.1.6,Finding Intersections of Ellipses and Lines,7. Conic Sections,7.1. Ellipses as Conic Sections,7. Conic Sections/7.1. Ellipses as Conic Sections/Lessons/7.1.6. Finding Intersections of Ellipses and Lines.md,7. Conic Sections/7.1. Ellipses as Conic Sections/Source/7.1.6. Finding Intersections of Ellipses and Lines,48,48,170
1026,PCL.7.1.7,7.1.7,Foci of Ellipses,7. Conic Sections,7.1. Ellipses as Conic Sections,7. Conic Sections/7.1. Ellipses as Conic Sections/Lessons/7.1.7. Foci of Ellipses.md,7. Conic Sections/7.1. Ellipses as Conic Sections/Source/7.1.7. Foci of Ellipses,48,48,171
1027,PCL.7.1.8,7.1.8,Vertices and Eccentricity of Ellipses,7. Conic Sections,7.1. Ellipses as Conic Sections,7. Conic Sections/7.1. Ellipses as Conic Sections/Lessons/7.1.8. Vertices and Eccentricity of Ellipses.md,7. Conic Sections/7.1. Ellipses as Conic Sections/Source/7.1.8. Vertices and Eccentricity of Ellipses,49,49,172
1028,PCL.7.1.9,7.1.9,Directrices of Ellipses,7. Conic Sections,7.1. Ellipses as Conic Sections,7. Conic Sections/7.1. Ellipses as Conic Sections/Lessons/7.1.9. Directrices of Ellipses.md,7. Conic Sections/7.1. Ellipses as Conic Sections/Source/7.1.9. Directrices of Ellipses,50,50,173
973,PCL.7.1.10,7.1.10,The Area of an Ellipse,7. Conic Sections,7.1. Ellipses as Conic Sections,7. Conic Sections/7.1. Ellipses as Conic Sections/Lessons/7.1.10. The Area of an Ellipse.md,7. Conic Sections/7.1. Ellipses as Conic Sections/Source/7.1.10. The Area of an Ellipse,48,48,174
871,PCL.7.2.1,7.2.1,Equations of Hyperbolas Centered at the Origin,7. Conic Sections,7.2. Hyperbolas as Conic Sections,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Lessons/7.2.1. Equations of Hyperbolas Centered at the Origin.md,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Source/7.2.1. Equations of Hyperbolas Centered at the Origin,45,45,175
733,PCL.7.2.2,7.2.2,Equations of Hyperbolas Centered at a General Point,7. Conic Sections,7.2. Hyperbolas as Conic Sections,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Lessons/7.2.2. Equations of Hyperbolas Centered at a General Point.md,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Source/7.2.2. Equations of Hyperbolas Centered at a General Point,46,46,176
872,PCL.7.2.3,7.2.3,Asymptotes of Hyperbolas Centered at the Origin,7. Conic Sections,7.2. Hyperbolas as Conic Sections,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Lessons/7.2.3. Asymptotes of Hyperbolas Centered at the Origin.md,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Source/7.2.3. Asymptotes of Hyperbolas Centered at the Origin,46,46,177
1029,PCL.7.2.4,7.2.4,Asymptotes of Hyperbolas Centered at a General Point,7. Conic Sections,7.2. Hyperbolas as Conic Sections,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Lessons/7.2.4. Asymptotes of Hyperbolas Centered at a General Point.md,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Source/7.2.4. Asymptotes of Hyperbolas Centered at a General Point,47,47,178
874,PCL.7.2.5,7.2.5,Finding Intercepts and Intersections of Hyperbolas,7. Conic Sections,7.2. Hyperbolas as Conic Sections,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Lessons/7.2.5. Finding Intercepts and Intersections of Hyperbolas.md,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Source/7.2.5. Finding Intercepts and Intersections of Hyperbolas,48,48,179
1032,PCL.7.2.6,7.2.6,Transverse Axes of Hyperbolas,7. Conic Sections,7.2. Hyperbolas as Conic Sections,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Lessons/7.2.6. Transverse Axes of Hyperbolas.md,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Source/7.2.6. Transverse Axes of Hyperbolas,47,47,180
3768,PCL.7.2.7,7.2.7,Conjugate Axes of Hyperbolas,7. Conic Sections,7.2. Hyperbolas as Conic Sections,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Lessons/7.2.7. Conjugate Axes of Hyperbolas.md,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Source/7.2.7. Conjugate Axes of Hyperbolas,48,48,181
1030,PCL.7.2.8,7.2.8,Foci of Hyperbolas,7. Conic Sections,7.2. Hyperbolas as Conic Sections,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Lessons/7.2.8. Foci of Hyperbolas.md,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Source/7.2.8. Foci of Hyperbolas,49,49,182
1031,PCL.7.2.9,7.2.9,Eccentricity and Vertices of Hyperbolas,7. Conic Sections,7.2. Hyperbolas as Conic Sections,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Lessons/7.2.9. Eccentricity and Vertices of Hyperbolas.md,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Source/7.2.9. Eccentricity and Vertices of Hyperbolas,50,50,183
1033,PCL.7.2.10,7.2.10,Directrices of Hyperbolas,7. Conic Sections,7.2. Hyperbolas as Conic Sections,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Lessons/7.2.10. Directrices of Hyperbolas.md,7. Conic Sections/7.2. Hyperbolas as Conic Sections/Source/7.2.10. Directrices of Hyperbolas,51,51,184
803,PCL.8.1.1,8.1.1,Graphing Curves Defined Parametrically,8. Parametric Equations,8.1. Parametric Equations,8. Parametric Equations/8.1. Parametric Equations/Lessons/8.1.1. Graphing Curves Defined Parametrically.md,8. Parametric Equations/8.1. Parametric Equations/Source/8.1.1. Graphing Curves Defined Parametrically,60,60,185
1255,PCL.8.1.2,8.1.2,Cartesian Equations of Parametric Curves,8. Parametric Equations,8.1. Parametric Equations,8. Parametric Equations/8.1. Parametric Equations/Lessons/8.1.2. Cartesian Equations of Parametric Curves.md,8. Parametric Equations/8.1. Parametric Equations/Source/8.1.2. Cartesian Equations of Parametric Curves,61,61,186
804,PCL.8.1.3,8.1.3,Finding Intercepts of Curves Defined Parametrically,8. Parametric Equations,8.1. Parametric Equations,8. Parametric Equations/8.1. Parametric Equations/Lessons/8.1.3. Finding Intercepts of Curves Defined Parametrically.md,8. Parametric Equations/8.1. Parametric Equations/Source/8.1.3. Finding Intercepts of Curves Defined Parametrically,61,61,187
1257,PCL.8.1.4,8.1.4,Finding Intersections of Parametric Curves and Lines,8. Parametric Equations,8.1. Parametric Equations,8. Parametric Equations/8.1. Parametric Equations/Lessons/8.1.4. Finding Intersections of Parametric Curves and Lines.md,8. Parametric Equations/8.1. Parametric Equations/Source/8.1.4. Finding Intersections of Parametric Curves and Lines,61,61,188
806,PCL.8.1.5,8.1.5,Parametric Equations of Circles,8. Parametric Equations,8.1. Parametric Equations,8. Parametric Equations/8.1. Parametric Equations/Lessons/8.1.5. Parametric Equations of Circles.md,8. Parametric Equations/8.1. Parametric Equations/Source/8.1.5. Parametric Equations of Circles,62,62,189
2746,PCL.8.1.6,8.1.6,Parametric Equations of Ellipses,8. Parametric Equations,8.1. Parametric Equations,8. Parametric Equations/8.1. Parametric Equations/Lessons/8.1.6. Parametric Equations of Ellipses.md,8. Parametric Equations/8.1. Parametric Equations/Source/8.1.6. Parametric Equations of Ellipses,63,63,190
875,PCL.8.1.7,8.1.7,Parametric Equations of Parabolas,8. Parametric Equations,8.1. Parametric Equations,8. Parametric Equations/8.1. Parametric Equations/Lessons/8.1.7. Parametric Equations of Parabolas.md,8. Parametric Equations/8.1. Parametric Equations/Source/8.1.7. Parametric Equations of Parabolas,62,62,191
2837,PCL.8.1.8,8.1.8,"Parametric Equations of Parabolas Centered at (h,k)",8. Parametric Equations,8.1. Parametric Equations,"8. Parametric Equations/8.1. Parametric Equations/Lessons/8.1.8. Parametric Equations of Parabolas Centered at (h,k).md","8. Parametric Equations/8.1. Parametric Equations/Source/8.1.8. Parametric Equations of Parabolas Centered at (h,k)",63,63,192
873,PCL.8.1.9,8.1.9,Parametric Equations of Horizontal Hyperbolas,8. Parametric Equations,8.1. Parametric Equations,8. Parametric Equations/8.1. Parametric Equations/Lessons/8.1.9. Parametric Equations of Horizontal Hyperbolas.md,8. Parametric Equations/8.1. Parametric Equations/Source/8.1.9. Parametric Equations of Horizontal Hyperbolas,62,62,193
2981,PCL.8.1.10,8.1.10,Parametric Equations of Vertical Hyperbolas,8. Parametric Equations,8.1. Parametric Equations,8. Parametric Equations/8.1. Parametric Equations/Lessons/8.1.10. Parametric Equations of Vertical Hyperbolas.md,8. Parametric Equations/8.1. Parametric Equations/Source/8.1.10. Parametric Equations of Vertical Hyperbolas,62,62,194
935,PCL.9.1.1,9.1.1,Introduction to Polar Coordinates,9. Polar Equations,9.1. Polar Coordinates,9. Polar Equations/9.1. Polar Coordinates/Lessons/9.1.1. Introduction to Polar Coordinates.md,9. Polar Equations/9.1. Polar Coordinates/Source/9.1.1. Introduction to Polar Coordinates,49,49,195
936,PCL.9.1.2,9.1.2,Converting from Polar Coordinates to Cartesian Coordinates,9. Polar Equations,9.1. Polar Coordinates,9. Polar Equations/9.1. Polar Coordinates/Lessons/9.1.2. Converting from Polar Coordinates to Cartesian Coordinates.md,9. Polar Equations/9.1. Polar Coordinates/Source/9.1.2. Converting from Polar Coordinates to Cartesian Coordinates,54,54,196
937,PCL.9.1.3,9.1.3,Polar Equations of Circles Centered at the Origin,9. Polar Equations,9.1. Polar Coordinates,9. Polar Equations/9.1. Polar Coordinates/Lessons/9.1.3. Polar Equations of Circles Centered at the Origin.md,9. Polar Equations/9.1. Polar Coordinates/Source/9.1.3. Polar Equations of Circles Centered at the Origin,55,55,197
2173,PCL.9.1.4,9.1.4,Polar Equations of Radial Lines,9. Polar Equations,9.1. Polar Coordinates,9. Polar Equations/9.1. Polar Coordinates/Lessons/9.1.4. Polar Equations of Radial Lines.md,9. Polar Equations/9.1. Polar Coordinates/Source/9.1.4. Polar Equations of Radial Lines,56,56,198
1270,PCL.9.1.5,9.1.5,Polar Equations of Circles Centered on the Coordinate Axes,9. Polar Equations,9.1. Polar Coordinates,9. Polar Equations/9.1. Polar Coordinates/Lessons/9.1.5. Polar Equations of Circles Centered on the Coordinate Axes.md,9. Polar Equations/9.1. Polar Coordinates/Source/9.1.5. Polar Equations of Circles Centered on the Coordinate Axes,56,56,199
1274,PCL.9.1.6,9.1.6,Finding Intersections of Polar Curves,9. Polar Equations,9.1. Polar Coordinates,9. Polar Equations/9.1. Polar Coordinates/Lessons/9.1.6. Finding Intersections of Polar Curves.md,9. Polar Equations/9.1. Polar Coordinates/Source/9.1.6. Finding Intersections of Polar Curves,60,60,200
157,PCL.10.1.1,10.1.1,The Complex Plane,10. Complex Numbers,10.1. The Complex Plane,10. Complex Numbers/10.1. The Complex Plane/Lessons/10.1.1. The Complex Plane.md,10. Complex Numbers/10.1. The Complex Plane/Source/10.1.1. The Complex Plane,33,33,201
34,PCL.10.1.2,10.1.2,The Magnitude of a Complex Number,10. Complex Numbers,10.1. The Complex Plane,10. Complex Numbers/10.1. The Complex Plane/Lessons/10.1.2. The Magnitude of a Complex Number.md,10. Complex Numbers/10.1. The Complex Plane/Source/10.1.2. The Magnitude of a Complex Number,43,43,202
893,PCL.10.1.3,10.1.3,The Argument of a Complex Number,10. Complex Numbers,10.1. The Complex Plane,10. Complex Numbers/10.1. The Complex Plane/Lessons/10.1.3. The Argument of a Complex Number.md,10. Complex Numbers/10.1. The Complex Plane/Source/10.1.3. The Argument of a Complex Number,49,49,203
2242,PCL.10.1.4,10.1.4,Arithmetic in the Complex Plane,10. Complex Numbers,10.1. The Complex Plane,10. Complex Numbers/10.1. The Complex Plane/Lessons/10.1.4. Arithmetic in the Complex Plane.md,10. Complex Numbers/10.1. The Complex Plane/Source/10.1.4. Arithmetic in the Complex Plane,57,57,204
2035,PCL.10.1.5,10.1.5,Geometry in the Complex Plane,10. Complex Numbers,10.1. The Complex Plane,10. Complex Numbers/10.1. The Complex Plane/Lessons/10.1.5. Geometry in the Complex Plane.md,10. Complex Numbers/10.1. The Complex Plane/Source/10.1.5. Geometry in the Complex Plane,44,44,205
892,PCL.10.2.1,10.2.1,The Complex Conjugate,10. Complex Numbers,10.2. Further Complex Numbers,10. Complex Numbers/10.2. Further Complex Numbers/Lessons/10.2.1. The Complex Conjugate.md,10. Complex Numbers/10.2. Further Complex Numbers/Source/10.2.1. The Complex Conjugate,33,33,206
905,PCL.10.2.2,10.2.2,Special Properties of the Complex Conjugate,10. Complex Numbers,10.2. Further Complex Numbers,10. Complex Numbers/10.2. Further Complex Numbers/Lessons/10.2.2. Special Properties of the Complex Conjugate.md,10. Complex Numbers/10.2. Further Complex Numbers/Source/10.2.2. Special Properties of the Complex Conjugate,40,40,207
1647,PCL.10.2.3,10.2.3,The Complex Conjugate and the Roots of a Quadratic Equation,10. Complex Numbers,10.2. Further Complex Numbers,10. Complex Numbers/10.2. Further Complex Numbers/Lessons/10.2.3. The Complex Conjugate and the Roots of a Quadratic Equation.md,10. Complex Numbers/10.2. Further Complex Numbers/Source/10.2.3. The Complex Conjugate and the Roots of a Quadratic Equation,47,47,208
227,PCL.10.2.4,10.2.4,Dividing Complex Numbers,10. Complex Numbers,10.2. Further Complex Numbers,10. Complex Numbers/10.2. Further Complex Numbers/Lessons/10.2.4. Dividing Complex Numbers.md,10. Complex Numbers/10.2. Further Complex Numbers/Source/10.2.4. Dividing Complex Numbers,41,41,209
159,PCL.10.2.5,10.2.5,Solving Equations by Equating Real and Imaginary Parts,10. Complex Numbers,10.2. Further Complex Numbers,10. Complex Numbers/10.2. Further Complex Numbers/Lessons/10.2.5. Solving Equations by Equating Real and Imaginary Parts.md,10. Complex Numbers/10.2. Further Complex Numbers/Source/10.2.5. Solving Equations by Equating Real and Imaginary Parts,42,42,210
696,PCL.10.2.6,10.2.6,Extending Polynomial Identities to the Complex Numbers,10. Complex Numbers,10.2. Further Complex Numbers,10. Complex Numbers/10.2. Further Complex Numbers/Lessons/10.2.6. Extending Polynomial Identities to the Complex Numbers.md,10. Complex Numbers/10.2. Further Complex Numbers/Source/10.2.6. Extending Polynomial Identities to the Complex Numbers,45,45,211
894,PCL.10.3.1,10.3.1,The Polar Form of a Complex Number,10. Complex Numbers,10.3. Complex Numbers in Polar Form,10. Complex Numbers/10.3. Complex Numbers in Polar Form/Lessons/10.3.1. The Polar Form of a Complex Number.md,10. Complex Numbers/10.3. Complex Numbers in Polar Form/Source/10.3.1. The Polar Form of a Complex Number,55,55,212
1231,PCL.10.3.2,10.3.2,Products of Complex Numbers Expressed in Polar Form,10. Complex Numbers,10.3. Complex Numbers in Polar Form,10. Complex Numbers/10.3. Complex Numbers in Polar Form/Lessons/10.3.2. Products of Complex Numbers Expressed in Polar Form.md,10. Complex Numbers/10.3. Complex Numbers in Polar Form/Source/10.3.2. Products of Complex Numbers Expressed in Polar Form,56,56,213
1232,PCL.10.3.3,10.3.3,Quotients of Complex Numbers Expressed in Polar Form,10. Complex Numbers,10.3. Complex Numbers in Polar Form,10. Complex Numbers/10.3. Complex Numbers in Polar Form/Lessons/10.3.3. Quotients of Complex Numbers Expressed in Polar Form.md,10. Complex Numbers/10.3. Complex Numbers in Polar Form/Source/10.3.3. Quotients of Complex Numbers Expressed in Polar Form,57,57,214
1236,PCL.10.3.4,10.3.4,The CIS Notation,10. Complex Numbers,10.3. Complex Numbers in Polar Form,10. Complex Numbers/10.3. Complex Numbers in Polar Form/Lessons/10.3.4. The CIS Notation.md,10. Complex Numbers/10.3. Complex Numbers in Polar Form/Source/10.3.4. The CIS Notation,58,58,215
925,PCL.10.4.1,10.4.1,De Moivre's Theorem,10. Complex Numbers,10.4. De Moivre's Theorem,10. Complex Numbers/10.4. De Moivre's Theorem/Lessons/10.4.1. De Moivre's Theorem.md,10. Complex Numbers/10.4. De Moivre's Theorem/Source/10.4.1. De Moivre's Theorem,57,57,216
926,PCL.10.4.2,10.4.2,Finding Powers of Complex Numbers Using De Moivre's Theorem,10. Complex Numbers,10.4. De Moivre's Theorem,10. Complex Numbers/10.4. De Moivre's Theorem/Lessons/10.4.2. Finding Powers of Complex Numbers Using De Moivre's Theorem.md,10. Complex Numbers/10.4. De Moivre's Theorem/Source/10.4.2. Finding Powers of Complex Numbers Using De Moivre's Theorem,59,59,217
928,PCL.10.4.3,10.4.3,The Power-Reducing Formulas for Sine and Cosine,10. Complex Numbers,10.4. De Moivre's Theorem,10. Complex Numbers/10.4. De Moivre's Theorem/Lessons/10.4.3. The Power-Reducing Formulas for Sine and Cosine.md,10. Complex Numbers/10.4. De Moivre's Theorem/Source/10.4.3. The Power-Reducing Formulas for Sine and Cosine,58,58,218
898,PCL.10.4.4,10.4.4,Euler's Formula,10. Complex Numbers,10.4. De Moivre's Theorem,10. Complex Numbers/10.4. De Moivre's Theorem/Lessons/10.4.4. Euler's Formula.md,10. Complex Numbers/10.4. De Moivre's Theorem/Source/10.4.4. Euler's Formula,56,56,219
3400,PCL.10.4.5,10.4.5,The Roots of Unity,10. Complex Numbers,10.4. De Moivre's Theorem,10. Complex Numbers/10.4. De Moivre's Theorem/Lessons/10.4.5. The Roots of Unity.md,10. Complex Numbers/10.4. De Moivre's Theorem/Source/10.4.5. The Roots of Unity,57,57,220
4050,PCL.10.4.6,10.4.6,Properties of Roots of Unity,10. Complex Numbers,10.4. De Moivre's Theorem,10. Complex Numbers/10.4. De Moivre's Theorem/Lessons/10.4.6. Properties of Roots of Unity.md,10. Complex Numbers/10.4. De Moivre's Theorem/Source/10.4.6. Properties of Roots of Unity,58,58,221
1234,PCL.10.4.7,10.4.7,Square Roots of Complex Numbers,10. Complex Numbers,10.4. De Moivre's Theorem,10. Complex Numbers/10.4. De Moivre's Theorem/Lessons/10.4.7. Square Roots of Complex Numbers.md,10. Complex Numbers/10.4. De Moivre's Theorem/Source/10.4.7. Square Roots of Complex Numbers,60,60,222
3774,PCL.10.4.8,10.4.8,Higher Roots of Complex Numbers,10. Complex Numbers,10.4. De Moivre's Theorem,10. Complex Numbers/10.4. De Moivre's Theorem/Lessons/10.4.8. Higher Roots of Complex Numbers.md,10. Complex Numbers/10.4. De Moivre's Theorem/Source/10.4.8. Higher Roots of Complex Numbers,61,61,223
724,PCL.10.5.1,10.5.1,The Fundamental Theorem of Algebra for Quadratic Equations,10. Complex Numbers,10.5. The Fundamental Theorem of Algebra,10. Complex Numbers/10.5. The Fundamental Theorem of Algebra/Lessons/10.5.1. The Fundamental Theorem of Algebra for Quadratic Equations.md,10. Complex Numbers/10.5. The Fundamental Theorem of Algebra/Source/10.5.1. The Fundamental Theorem of Algebra for Quadratic Equations,50,50,224
896,PCL.10.5.2,10.5.2,The Fundamental Theorem of Algebra with Cubic Equations,10. Complex Numbers,10.5. The Fundamental Theorem of Algebra,10. Complex Numbers/10.5. The Fundamental Theorem of Algebra/Lessons/10.5.2. The Fundamental Theorem of Algebra with Cubic Equations.md,10. Complex Numbers/10.5. The Fundamental Theorem of Algebra/Source/10.5.2. The Fundamental Theorem of Algebra with Cubic Equations,51,51,225
3653,PCL.10.5.3,10.5.3,Solving Cubic Equations With Complex Roots,10. Complex Numbers,10.5. The Fundamental Theorem of Algebra,10. Complex Numbers/10.5. The Fundamental Theorem of Algebra/Lessons/10.5.3. Solving Cubic Equations With Complex Roots.md,10. Complex Numbers/10.5. The Fundamental Theorem of Algebra/Source/10.5.3. Solving Cubic Equations With Complex Roots,52,52,226
897,PCL.10.5.4,10.5.4,The Fundamental Theorem of Algebra with Quartic Equations,10. Complex Numbers,10.5. The Fundamental Theorem of Algebra,10. Complex Numbers/10.5. The Fundamental Theorem of Algebra/Lessons/10.5.4. The Fundamental Theorem of Algebra with Quartic Equations.md,10. Complex Numbers/10.5. The Fundamental Theorem of Algebra/Source/10.5.4. The Fundamental Theorem of Algebra with Quartic Equations,52,52,227
3657,PCL.10.5.5,10.5.5,Solving Quartic Equations With Complex Roots,10. Complex Numbers,10.5. The Fundamental Theorem of Algebra,10. Complex Numbers/10.5. The Fundamental Theorem of Algebra/Lessons/10.5.5. Solving Quartic Equations With Complex Roots.md,10. Complex Numbers/10.5. The Fundamental Theorem of Algebra/Source/10.5.5. Solving Quartic Equations With Complex Roots,53,53,228
45,PCL.11.1.1,11.1.1,Sets,11. Probability & Combinatorics,11.1. Introduction to Probability,11. Probability & Combinatorics/11.1. Introduction to Probability/Lessons/11.1.1. Sets.md,11. Probability & Combinatorics/11.1. Introduction to Probability/Source/11.1.1. Sets,22,22,229
130,PCL.11.1.2,11.1.2,Experimental Probability,11. Probability & Combinatorics,11.1. Introduction to Probability,11. Probability & Combinatorics/11.1. Introduction to Probability/Lessons/11.1.2. Experimental Probability.md,11. Probability & Combinatorics/11.1. Introduction to Probability/Source/11.1.2. Experimental Probability,24,24,230
1121,PCL.11.1.3,11.1.3,Sample Spaces and Events in Probability,11. Probability & Combinatorics,11.1. Introduction to Probability,11. Probability & Combinatorics/11.1. Introduction to Probability/Lessons/11.1.3. Sample Spaces and Events in Probability.md,11. Probability & Combinatorics/11.1. Introduction to Probability/Source/11.1.3. Sample Spaces and Events in Probability,33,33,231
709,PCL.11.1.4,11.1.4,Single Events in Probability,11. Probability & Combinatorics,11.1. Introduction to Probability,11. Probability & Combinatorics/11.1. Introduction to Probability/Lessons/11.1.4. Single Events in Probability.md,11. Probability & Combinatorics/11.1. Introduction to Probability/Source/11.1.4. Single Events in Probability,34,34,232
1120,PCL.11.1.5,11.1.5,The Complement of an Event,11. Probability & Combinatorics,11.1. Introduction to Probability,11. Probability & Combinatorics/11.1. Introduction to Probability/Lessons/11.1.5. The Complement of an Event.md,11. Probability & Combinatorics/11.1. Introduction to Probability/Source/11.1.5. The Complement of an Event,35,35,233
793,PCL.11.1.6,11.1.6,Venn Diagrams in Probability,11. Probability & Combinatorics,11.1. Introduction to Probability,11. Probability & Combinatorics/11.1. Introduction to Probability/Lessons/11.1.6. Venn Diagrams in Probability.md,11. Probability & Combinatorics/11.1. Introduction to Probability/Source/11.1.6. Venn Diagrams in Probability,36,36,234
710,PCL.11.1.7,11.1.7,Geometric Probability,11. Probability & Combinatorics,11.1. Introduction to Probability,11. Probability & Combinatorics/11.1. Introduction to Probability/Lessons/11.1.7. Geometric Probability.md,11. Probability & Combinatorics/11.1. Introduction to Probability/Source/11.1.7. Geometric Probability,49,49,235
2826,PCL.11.2.1,11.2.1,The Union of Sets,11. Probability & Combinatorics,11.2. Compound Events in Probability,11. Probability & Combinatorics/11.2. Compound Events in Probability/Lessons/11.2.1. The Union of Sets.md,11. Probability & Combinatorics/11.2. Compound Events in Probability/Source/11.2.1. The Union of Sets,23,23,236
2827,PCL.11.2.2,11.2.2,The Intersection of Sets,11. Probability & Combinatorics,11.2. Compound Events in Probability,11. Probability & Combinatorics/11.2. Compound Events in Probability/Lessons/11.2.2. The Intersection of Sets.md,11. Probability & Combinatorics/11.2. Compound Events in Probability/Source/11.2.2. The Intersection of Sets,33,33,237
131,PCL.11.2.3,11.2.3,Compound Events in Probability From Experimental Data,11. Probability & Combinatorics,11.2. Compound Events in Probability,11. Probability & Combinatorics/11.2. Compound Events in Probability/Lessons/11.2.3. Compound Events in Probability From Experimental Data.md,11. Probability & Combinatorics/11.2. Compound Events in Probability/Source/11.2.3. Compound Events in Probability From Experimental Data,25,25,238
794,PCL.11.2.4,11.2.4,Computing Probabilities for Compound Events Using Venn Diagrams,11. Probability & Combinatorics,11.2. Compound Events in Probability,11. Probability & Combinatorics/11.2. Compound Events in Probability/Lessons/11.2.4. Computing Probabilities for Compound Events Using Venn Diagrams.md,11. Probability & Combinatorics/11.2. Compound Events in Probability/Source/11.2.4. Computing Probabilities for Compound Events Using Venn Diagrams,37,37,239
