layer,topic-id,topic-code,topic-name,lesson-path,source-path
42,3535,MF2.8.2.5,Reflections of Figures Across Arbitrary Lines,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.5. Reflections of Figures Across Arbitrary Lines.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.5. Reflections of Figures Across Arbitrary Lines
40,2216,MF2.8.2.6,Dilations of Geometric Figures,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.6. Dilations of Geometric Figures.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.6. Dilations of Geometric Figures
41,577,MF2.8.2.7,Dilations of Figures in the Coordinate Plane,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.7. Dilations of Figures in the Coordinate Plane.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.7. Dilations of Figures in the Coordinate Plane
42,2217,MF2.8.2.8,Stretches of Geometric Figures,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.8. Stretches of Geometric Figures.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.8. Stretches of Geometric Figures
43,1363,MF2.8.2.9,Combining Stretches of Geometric Figures,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.9. Combining Stretches of Geometric Figures.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.9. Combining Stretches of Geometric Figures
44,483,MF2.8.2.10,Combining Geometric Transformations,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.10. Combining Geometric Transformations.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.10. Combining Geometric Transformations
45,2218,MF2.8.2.11,Rigid Motions and Congruence,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.11. Rigid Motions and Congruence.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.11. Rigid Motions and Congruence
42,490,MF2.8.2.12,Similarity and Similar Polygons,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.12. Similarity and Similar Polygons.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.12. Similarity and Similar Polygons
46,491,MF2.8.2.13,Similarity Transformations,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.13. Similarity Transformations.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.13. Similarity Transformations
43,2226,MF2.8.2.14,Reflective Symmetry,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.14. Reflective Symmetry.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.14. Reflective Symmetry
42,2227,MF2.8.2.15,Rotational Symmetry,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Lessons/8.2.15. Rotational Symmetry.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.2. Geometric Transformations/Source/8.2.15. Rotational Symmetry
43,2467,MF2.8.3.1,Identifying Three-Dimensional Shapes,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.1. Identifying Three-Dimensional Shapes.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.1. Identifying Three-Dimensional Shapes
44,2484,MF2.8.3.2,"Faces, Vertices, and Edges of Polyhedrons","vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.2. Faces, Vertices, and Edges of Polyhedrons.md","vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.2. Faces, Vertices, and Edges of Polyhedrons"
45,2468,MF2.8.3.3,Nets of Polyhedrons,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.3. Nets of Polyhedrons.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.3. Nets of Polyhedrons
46,2469,MF2.8.3.4,Finding Surface Areas Using Nets,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.4. Finding Surface Areas Using Nets.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.4. Finding Surface Areas Using Nets
46,1467,MF2.8.3.5,Volumes of Cubes,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.5. Volumes of Cubes.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.5. Volumes of Cubes
47,1753,MF2.8.3.6,Volumes of Rectangular Solids,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.6. Volumes of Rectangular Solids.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.6. Volumes of Rectangular Solids
47,681,MF2.8.3.7,Surface Areas of Cubes,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.7. Surface Areas of Cubes.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.7. Surface Areas of Cubes
45,1146,MF2.8.3.8,Volumes of Spheres,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.8. Volumes of Spheres.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.8. Volumes of Spheres
50,1765,MF2.8.3.9,Surface Areas of Spheres,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.9. Surface Areas of Spheres.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.9. Surface Areas of Spheres
47,1144,MF2.8.3.10,Volumes of Cylinders,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.10. Volumes of Cylinders.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.10. Volumes of Cylinders
51,1762,MF2.8.3.11,Surface Areas of Cylinders,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.11. Surface Areas of Cylinders.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.11. Surface Areas of Cylinders
46,2849,MF2.8.3.12,Euler's Formula for Polyhedra,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.12. Euler's Formula for Polyhedra.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.12. Euler's Formula for Polyhedra
47,1826,MF2.8.3.13,The Five Platonic Solids,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Lessons/8.3.13. The Five Platonic Solids.md,vault/MA/Mathematical-Foundations/MF2/8. Geometry/8.3. Solid Geometry/Source/8.3.13. The Five Platonic Solids
41,1597,MF2.9.1.1,Angles and Sides in Right Triangles,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.1. Angles and Sides in Right Triangles.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.1. Angles and Sides in Right Triangles
43,609,MF2.9.1.2,The Trigonometric Ratios,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.2. The Trigonometric Ratios.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.2. The Trigonometric Ratios
44,633,MF2.9.1.3,Calculating Trigonometric Ratios Using the Pythagorean Theorem,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.3. Calculating Trigonometric Ratios Using the Pythagorean Theorem.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.3. Calculating Trigonometric Ratios Using the Pythagorean Theorem
46,629,MF2.9.1.4,Calculating Side Lengths of Right Triangles Using Trigonometry,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.4. Calculating Side Lengths of Right Triangles Using Trigonometry.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.4. Calculating Side Lengths of Right Triangles Using Trigonometry
46,610,MF2.9.1.5,Calculating Angles in Right Triangles Using Trigonometry,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.5. Calculating Angles in Right Triangles Using Trigonometry.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.5. Calculating Angles in Right Triangles Using Trigonometry
45,611,MF2.9.1.6,The Reciprocal Trigonometric Ratios,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.6. The Reciprocal Trigonometric Ratios.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.6. The Reciprocal Trigonometric Ratios
46,510,MF2.9.1.7,Trigonometric Functions of Complementary Angles,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.7. Trigonometric Functions of Complementary Angles.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.7. Trigonometric Functions of Complementary Angles
46,765,MF2.9.1.8,Special Trigonometric Ratios,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.8. Special Trigonometric Ratios.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.8. Special Trigonometric Ratios
47,1608,MF2.9.1.9,Calculating Areas of Right Triangles Using Trigonometry,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.9. Calculating Areas of Right Triangles Using Trigonometry.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.9. Calculating Areas of Right Triangles Using Trigonometry
46,764,MF2.9.1.10,Introduction to Radians,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.10. Introduction to Radians.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.10. Introduction to Radians
47,516,MF2.9.1.11,Trigonometric Ratios With Radians,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Lessons/9.1.11. Trigonometric Ratios With Radians.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.1. Introduction to Trigonometry/Source/9.1.11. Trigonometric Ratios With Radians
49,168,MF2.9.2.1,The Law of Sines,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.2. Trigonometry with General Triangles/Lessons/9.2.1. The Law of Sines.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.2. Trigonometry with General Triangles/Source/9.2.1. The Law of Sines
51,169,MF2.9.2.2,The Law of Cosines,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.2. Trigonometry with General Triangles/Lessons/9.2.2. The Law of Cosines.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.2. Trigonometry with General Triangles/Source/9.2.2. The Law of Cosines
62,1275,MF2.9.2.3,The Area of a General Triangle,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.2. Trigonometry with General Triangles/Lessons/9.2.3. The Area of a General Triangle.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.2. Trigonometry with General Triangles/Source/9.2.3. The Area of a General Triangle
47,1848,MF2.9.3.1,Angles in the Coordinate Plane,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.1. Angles in the Coordinate Plane.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.1. Angles in the Coordinate Plane
49,167,MF2.9.3.2,Negative Angles in the Coordinate Plane,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.2. Negative Angles in the Coordinate Plane.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.2. Negative Angles in the Coordinate Plane
50,261,MF2.9.3.3,Coterminal Angles,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.3. Coterminal Angles.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.3. Coterminal Angles
48,1456,MF2.9.3.4,Calculating Reference Angles,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.4. Calculating Reference Angles.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.4. Calculating Reference Angles
48,112,MF2.9.3.5,Properties of the Unit Circle in the First Quadrant,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.5. Properties of the Unit Circle in the First Quadrant.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.5. Properties of the Unit Circle in the First Quadrant
49,204,MF2.9.3.6,Extending the Trigonometric Ratios Using the Unit Circle,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.6. Extending the Trigonometric Ratios Using the Unit Circle.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.6. Extending the Trigonometric Ratios Using the Unit Circle
50,4037,MF2.9.3.7,Extending the Trigonometric Ratios Using Angles in Radians,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.7. Extending the Trigonometric Ratios Using Angles in Radians.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.7. Extending the Trigonometric Ratios Using Angles in Radians
51,166,MF2.9.3.8,Extending the Trigonometric Ratios to Negative Angles,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.8. Extending the Trigonometric Ratios to Negative Angles.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.8. Extending the Trigonometric Ratios to Negative Angles
51,3829,MF2.9.3.9,Extending the Trigonometric Ratios to Large Angles,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.9. Extending the Trigonometric Ratios to Large Angles.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.9. Extending the Trigonometric Ratios to Large Angles
49,1453,MF2.9.3.10,Using the Pythagorean Identity in the First Quadrant,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.10. Using the Pythagorean Identity in the First Quadrant.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.10. Using the Pythagorean Identity in the First Quadrant
54,2021,MF2.9.3.11,Extending the Pythagorean Identity to All Quadrants,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Lessons/9.3.11. Extending the Pythagorean Identity to All Quadrants.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.3. The Unit Circle/Source/9.3.11. Extending the Pythagorean Identity to All Quadrants
51,269,MF2.9.4.1,Finding Trigonometric Ratios of Quadrantal Angles,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.4. Special Trigonometric Ratios/Lessons/9.4.1. Finding Trigonometric Ratios of Quadrantal Angles.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.4. Special Trigonometric Ratios/Source/9.4.1. Finding Trigonometric Ratios of Quadrantal Angles
52,3568,MF2.9.4.2,Trigonometric Ratios of Quadrantal Angles Outside the Standard Range,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.4. Special Trigonometric Ratios/Lessons/9.4.2. Trigonometric Ratios of Quadrantal Angles Outside the Standard Range.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.4. Special Trigonometric Ratios/Source/9.4.2. Trigonometric Ratios of Quadrantal Angles Outside the Standard Range
52,268,MF2.9.4.3,Finding Trigonometric Ratios of Special Angles Using the Unit Circle,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.4. Special Trigonometric Ratios/Lessons/9.4.3. Finding Trigonometric Ratios of Special Angles Using the Unit Circle.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.4. Special Trigonometric Ratios/Source/9.4.3. Finding Trigonometric Ratios of Special Angles Using the Unit Circle
53,3766,MF2.9.4.4,Evaluating Trigonometric Expressions,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.4. Special Trigonometric Ratios/Lessons/9.4.4. Evaluating Trigonometric Expressions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.4. Special Trigonometric Ratios/Source/9.4.4. Evaluating Trigonometric Expressions
54,1844,MF2.9.4.5,Further Extensions of the Special Trigonometric Ratios,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.4. Special Trigonometric Ratios/Lessons/9.4.5. Further Extensions of the Special Trigonometric Ratios.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.4. Special Trigonometric Ratios/Source/9.4.5. Further Extensions of the Special Trigonometric Ratios
55,1491,MF2.9.5.1,Graphing Sine and Cosine,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.5. Graphing Trigonometric Functions/Lessons/9.5.1. Graphing Sine and Cosine.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.5. Graphing Trigonometric Functions/Source/9.5.1. Graphing Sine and Cosine
55,1493,MF2.9.5.2,Graphing Tangent and Cotangent,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.5. Graphing Trigonometric Functions/Lessons/9.5.2. Graphing Tangent and Cotangent.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.5. Graphing Trigonometric Functions/Source/9.5.2. Graphing Tangent and Cotangent
56,1573,MF2.9.5.3,Graphing Secant and Cosecant,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.5. Graphing Trigonometric Functions/Lessons/9.5.3. Graphing Secant and Cosecant.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.5. Graphing Trigonometric Functions/Source/9.5.3. Graphing Secant and Cosecant
56,3540,MF2.9.6.1,Describing Properties of the Sine Function,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Lessons/9.6.1. Describing Properties of the Sine Function.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Source/9.6.1. Describing Properties of the Sine Function
56,3557,MF2.9.6.2,Describing Properties of the Cosine Function,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Lessons/9.6.2. Describing Properties of the Cosine Function.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Source/9.6.2. Describing Properties of the Cosine Function
56,3558,MF2.9.6.3,Describing Properties of the Tangent Function,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Lessons/9.6.3. Describing Properties of the Tangent Function.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Source/9.6.3. Describing Properties of the Tangent Function
57,3563,MF2.9.6.4,Describing Properties of the Secant Function,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Lessons/9.6.4. Describing Properties of the Secant Function.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Source/9.6.4. Describing Properties of the Secant Function
57,3567,MF2.9.6.5,Describing Properties of the Cosecant Function,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Lessons/9.6.5. Describing Properties of the Cosecant Function.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Source/9.6.5. Describing Properties of the Cosecant Function
57,3566,MF2.9.6.6,Describing Properties of the Cotangent Function,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Lessons/9.6.6. Describing Properties of the Cotangent Function.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.6. Properties of Trigonometric Functions/Source/9.6.6. Describing Properties of the Cotangent Function
56,206,MF2.9.7.1,Vertical Translations of Trigonometric Functions,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Lessons/9.7.1. Vertical Translations of Trigonometric Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Source/9.7.1. Vertical Translations of Trigonometric Functions
56,1661,MF2.9.7.2,Vertical Stretches of Trigonometric Functions,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Lessons/9.7.2. Vertical Stretches of Trigonometric Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Source/9.7.2. Vertical Stretches of Trigonometric Functions
56,1659,MF2.9.7.3,Horizontal Translations of Trigonometric Functions,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Lessons/9.7.3. Horizontal Translations of Trigonometric Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Source/9.7.3. Horizontal Translations of Trigonometric Functions
56,784,MF2.9.7.4,Horizontal Stretches of Trigonometric Functions,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Lessons/9.7.4. Horizontal Stretches of Trigonometric Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Source/9.7.4. Horizontal Stretches of Trigonometric Functions
57,275,MF2.9.7.5,Combining Graph Transformations of Sine and Cosine,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Lessons/9.7.5. Combining Graph Transformations of Sine and Cosine.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Source/9.7.5. Combining Graph Transformations of Sine and Cosine
57,654,MF2.9.7.6,Graph Transformations of Tangent and Cotangent,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Lessons/9.7.6. Graph Transformations of Tangent and Cotangent.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Source/9.7.6. Graph Transformations of Tangent and Cotangent
60,3850,MF2.9.7.7,Combining Graph Transformations of Tangent and Cotangent,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Lessons/9.7.7. Combining Graph Transformations of Tangent and Cotangent.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Source/9.7.7. Combining Graph Transformations of Tangent and Cotangent
57,776,MF2.9.7.8,Combining Graph Transformations of Secant and Cosecant,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Lessons/9.7.8. Combining Graph Transformations of Secant and Cosecant.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Source/9.7.8. Combining Graph Transformations of Secant and Cosecant
58,259,MF2.9.7.9,Graphing Reflections of Trigonometric Functions,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Lessons/9.7.9. Graphing Reflections of Trigonometric Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.7. Graph Transformations of Trigonometric Functions/Source/9.7.9. Graphing Reflections of Trigonometric Functions
59,2062,MF2.9.8.1,Properties of Transformed Sine and Cosine Functions,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Lessons/9.8.1. Properties of Transformed Sine and Cosine Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Source/9.8.1. Properties of Transformed Sine and Cosine Functions
60,5088,MF2.9.8.2,Finding Zeros and Extrema of Transformed Sine and Cosine Functions,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Lessons/9.8.2. Finding Zeros and Extrema of Transformed Sine and Cosine Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Source/9.8.2. Finding Zeros and Extrema of Transformed Sine and Cosine Functions
61,2064,MF2.9.8.3,Properties of Transformed Tangent and Cotangent Functions,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Lessons/9.8.3. Properties of Transformed Tangent and Cotangent Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Source/9.8.3. Properties of Transformed Tangent and Cotangent Functions
61,778,MF2.9.8.4,Properties of Transformed Secant and Cosecant Functions,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Lessons/9.8.4. Properties of Transformed Secant and Cosecant Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Source/9.8.4. Properties of Transformed Secant and Cosecant Functions
38,1107,MF2.10.1.1,Introduction to Vectors,vault/MA/Mathematical-Foundations/MF2/10. Vectors/10.1. Introduction to Vectors/Lessons/10.1.1. Introduction to Vectors.md,vault/MA/Mathematical-Foundations/MF2/10. Vectors/10.1. Introduction to Vectors/Source/10.1.1. Introduction to Vectors
51,1100,MF2.10.1.2,The Triangle Law for the Addition of Two Vectors,vault/MA/Mathematical-Foundations/MF2/10. Vectors/10.1. Introduction to Vectors/Lessons/10.1.2. The Triangle Law for the Addition of Two Vectors.md,vault/MA/Mathematical-Foundations/MF2/10. Vectors/10.1. Introduction to Vectors/Source/10.1.2. The Triangle Law for the Addition of Two Vectors
52,1101,MF2.10.1.3,The Magnitude of a Vector,vault/MA/Mathematical-Foundations/MF2/10. Vectors/10.1. Introduction to Vectors/Lessons/10.1.3. The Magnitude of a Vector.md,vault/MA/Mathematical-Foundations/MF2/10. Vectors/10.1. Introduction to Vectors/Source/10.1.3. The Magnitude of a Vector
